GPSWeek [weeks];GPSSecondsOfWeek [s];Velocity [meter/second]
1900;126798.566999912;8.43888888888889
1900;126798.586999893;8.41944444444444
1900;126798.606999874;8.41944444444444
1900;126798.626999855;8.41944444444444
1900;126798.646999836;8.42777777777778
1900;126798.667000055;8.38888888888889
1900;126798.687000036;8.39444444444444
1900;126798.707000017;8.39444444444444
1900;126798.726999998;8.35555555555556
1900;126798.746999979;8.33333333333333
1900;126798.76699996;8.30277777777778
1900;126798.786999941;8.30277777777778
1900;126798.806999922;8.30277777777778
1900;126798.826999903;8.28611111111111
1900;126798.846999884;8.275
1900;126798.866999865;8.275
1900;126798.886999846;8.25555555555556
1900;126798.907000065;8.25555555555556
1900;126798.927000046;8.225
1900;126798.947000027;8.18611111111111
1900;126798.967000008;8.16666666666667
1900;126798.986999989;8.16666666666667
1900;126799.006999969;8.16666666666667
1900;126799.02699995;8.15277777777778
1900;126799.046999931;8.15555555555556
1900;126799.066999912;8.09444444444445
1900;126799.086999893;8.06666666666667
1900;126799.106999874;8.06666666666667
1900;126799.126999855;8.03055555555556
1900;126799.146999836;7.99444444444444
1900;126799.167000055;7.96944444444445
1900;126799.187000036;7.95
1900;126799.207000017;7.95
1900;126799.226999998;7.92222222222222
1900;126799.246999979;7.87222222222222
1900;126799.26699996;7.81944444444444
1900;126799.286999941;7.78888888888889
1900;126799.306999922;7.78888888888889
1900;126799.326999903;7.73888888888889
1900;126799.346999884;7.725
1900;126799.366999865;7.66944444444445
1900;126799.386999846;7.61944444444444
1900;126799.407000065;7.61944444444444
1900;126799.427000046;7.59444444444445
1900;126799.447000027;7.57777777777778
1900;126799.467000008;7.47777777777778
1900;126799.486999989;7.43888888888889
1900;126799.506999969;7.43888888888889
1900;126799.52699995;7.40277777777778
1900;126799.546999931;7.37222222222222
1900;126799.566999912;7.3
1900;126799.586999893;7.24166666666667
1900;126799.606999874;7.24166666666667
1900;126799.626999855;7.19722222222222
1900;126799.646999836;7.17777777777778
1900;126799.667000055;7.08888888888889
1900;126799.687000036;7.05555555555556
1900;126799.707000017;7.05555555555556
1900;126799.726999998;7.01388888888889
1900;126799.746999979;6.96944444444445
1900;126799.76699996;6.88055555555556
1900;126799.786999941;6.84722222222222
1900;126799.806999922;6.84722222222222
1900;126799.826999903;6.81111111111111
1900;126799.846999884;6.75833333333333
1900;126799.866999865;6.68888888888889
1900;126799.886999846;6.68888888888889
1900;126799.907000065;6.65555555555556
1900;126799.927000046;6.59722222222222
1900;126799.947000027;6.56666666666667
1900;126799.967000008;6.48055555555556
1900;126799.986999989;6.42777777777778
1900;126800.006999969;6.42777777777778
1900;126800.02699995;6.4
1900;126800.046999931;6.34444444444445
1900;126800.066999912;6.25555555555556
1900;126800.086999893;6.21944444444445
1900;126800.106999874;6.21944444444445
1900;126800.126999855;6.16666666666667
1900;126800.146999836;6.13611111111111
1900;126800.167000055;6.05833333333333
1900;126800.187000036;6.00833333333333
1900;126800.207000017;6.00833333333333
1900;126800.226999998;5.97222222222222
1900;126800.246999979;5.93333333333333
1900;126800.26699996;5.83333333333333
1900;126800.286999941;5.83333333333333
1900;126800.306999922;5.8
1900;126800.326999903;5.75555555555556
1900;126800.346999884;5.69722222222222
1900;126800.366999865;5.61944444444444
1900;126800.386999846;5.56944444444444
1900;126800.407000065;5.56944444444444
1900;126800.427000046;5.56388888888889
1900;126800.447000027;5.5
1900;126800.467000008;5.45833333333333
1900;126800.486999989;5.45833333333333
1900;126800.506999969;5.41111111111111
1900;126800.52699995;5.40277777777778
1900;126800.546999931;5.36944444444444
1900;126800.566999912;5.30833333333333
1900;126800.586999893;5.30833333333333
1900;126800.606999874;5.3
1900;126800.626999855;5.27777777777778
1900;126800.646999836;5.23888888888889
1900;126800.667000055;5.19444444444444
1900;126800.687000036;5.21388888888889
1900;126800.707000017;5.21388888888889
1900;126800.726999998;5.18888888888889
1900;126800.746999979;5.16666666666667
1900;126800.76699996;5.13611111111111
1900;126800.786999941;5.11666666666667
1900;126800.806999922;5.11666666666667
1900;126800.826999903;5.09722222222222
1900;126800.846999884;5.10555555555556
1900;126800.866999865;5.06944444444444
1900;126800.886999846;5.04722222222222
1900;126800.907000065;5.04722222222222
1900;126800.927000046;5.05
1900;126800.947000027;5.02222222222222
1900;126800.967000008;5.02222222222222
1900;126800.986999989;4.98611111111111
1900;126801.006999969;4.98611111111111
1900;126801.02699995;4.94166666666667
1900;126801.046999931;4.94722222222222
1900;126801.066999912;4.91944444444444
1900;126801.086999893;4.88888888888889
1900;126801.106999874;4.88888888888889
1900;126801.126999855;4.91111111111111
1900;126801.146999836;4.87777777777778
1900;126801.167000055;4.84166666666667
1900;126801.187000036;4.84444444444445
1900;126801.207000017;4.84444444444445
1900;126801.226999998;4.80277777777778
1900;126801.246999979;4.80277777777778
1900;126801.26699996;4.76111111111111
1900;126801.286999941;4.75
1900;126801.306999922;4.75
1900;126801.326999903;4.76111111111111
1900;126801.346999884;4.73055555555556
1900;126801.366999865;4.72222222222222
1900;126801.386999846;4.71388888888889
1900;126801.407000065;4.71388888888889
1900;126801.427000046;4.65555555555556
1900;126801.447000027;4.66666666666667
1900;126801.467000008;4.62222222222222
1900;126801.486999989;4.60833333333333
1900;126801.506999969;4.60833333333333
1900;126801.52699995;4.60277777777778
1900;126801.546999931;4.60833333333333
1900;126801.566999912;4.56944444444444
1900;126801.586999893;4.575
1900;126801.606999874;4.575
1900;126801.626999855;4.52777777777778
1900;126801.646999836;4.53333333333333
1900;126801.667000055;4.5
1900;126801.687000036;4.47777777777778
1900;126801.707000017;4.47777777777778
1900;126801.726999998;4.49444444444444
1900;126801.746999979;4.48888888888889
1900;126801.76699996;4.44166666666667
1900;126801.786999941;4.46111111111111
1900;126801.806999922;4.46111111111111
1900;126801.826999903;4.43611111111111
1900;126801.846999884;4.41666666666667
1900;126801.866999865;4.425
1900;126801.886999846;4.38611111111111
1900;126801.907000065;4.38611111111111
1900;126801.927000046;4.36944444444444
1900;126801.947000027;4.36666666666667
1900;126801.967000008;4.32222222222222
1900;126801.986999989;4.31666666666667
1900;126802.006999969;4.31666666666667
1900;126802.02699995;4.33055555555556
1900;126802.046999931;4.28611111111111
1900;126802.066999912;4.27777777777778
1900;126802.086999893;4.24444444444444
1900;126802.106999874;4.24444444444444
1900;126802.126999855;4.24444444444444
1900;126802.146999836;4.25277777777778
1900;126802.167000055;4.21388888888889
1900;126802.187000036;4.21388888888889
1900;126802.207000017;4.21388888888889
1900;126802.226999998;4.22222222222222
1900;126802.246999979;4.19444444444444
1900;126802.26699996;4.20277777777778
1900;126802.286999941;4.20277777777778
1900;126802.306999922;4.18333333333333
1900;126802.326999903;4.16666666666667
1900;126802.346999884;4.15
1900;126802.366999865;4.15
1900;126802.386999846;4.13611111111111
1900;126802.407000065;4.13611111111111
1900;126802.427000046;4.11666666666667
1900;126802.447000027;4.11666666666667
1900;126802.467000008;4.10555555555556
1900;126802.486999989;4.08888888888889
1900;126802.506999969;4.08888888888889
1900;126802.52699995;4.075
1900;126802.546999931;4.075
1900;126802.566999912;4.08055555555556
1900;126802.586999893;4.07777777777778
1900;126802.606999874;4.07777777777778
1900;126802.626999855;4.075
1900;126802.646999836;4.05555555555556
1900;126802.667000055;4.05833333333333
1900;126802.687000036;4.04722222222222
1900;126802.707000017;4.04722222222222
1900;126802.726999998;4.04722222222222
1900;126802.746999979;4.04722222222222
1900;126802.76699996;4.02777777777778
1900;126802.786999941;4.02777777777778
1900;126802.806999922;4.01944444444444
1900;126802.826999903;4.01944444444444
1900;126802.846999884;4.01666666666667
1900;126802.866999865;3.99166666666667
1900;126802.886999846;3.98888888888889
1900;126802.907000065;3.98888888888889
1900;126802.927000046;3.98611111111111
1900;126802.947000027;3.96111111111111
1900;126802.967000008;3.96944444444444
1900;126802.986999989;3.96111111111111
1900;126803.006999969;3.96111111111111
1900;126803.02699995;3.95
1900;126803.046999931;3.95
1900;126803.066999912;3.94166666666667
1900;126803.086999893;3.93888888888889
1900;126803.106999874;3.93888888888889
1900;126803.126999855;3.92777777777778
1900;126803.146999836;3.91944444444444
1900;126803.167000055;3.91111111111111
1900;126803.187000036;3.91666666666667
1900;126803.207000017;3.91666666666667
1900;126803.226999998;3.91111111111111
1900;126803.246999979;3.9
1900;126803.26699996;3.87777777777778
1900;126803.286999941;3.87777777777778
1900;126803.306999922;3.86388888888889
1900;126803.326999903;3.87777777777778
1900;126803.346999884;3.86111111111111
1900;126803.366999865;3.83888888888889
1900;126803.386999846;3.825
1900;126803.407000065;3.825
1900;126803.427000046;3.81388888888889
1900;126803.447000027;3.80277777777778
1900;126803.467000008;3.78888888888889
1900;126803.486999989;3.76944444444444
1900;126803.506999969;3.76944444444444
1900;126803.52699995;3.76111111111111
1900;126803.546999931;3.75555555555556
1900;126803.566999912;3.725
1900;126803.586999893;3.70277777777778
1900;126803.606999874;3.70277777777778
1900;126803.626999855;3.69166666666667
1900;126803.646999836;3.69166666666667
1900;126803.667000055;3.67222222222222
1900;126803.687000036;3.64444444444444
1900;126803.707000017;3.64444444444444
1900;126803.726999998;3.62777777777778
1900;126803.746999979;3.61666666666667
1900;126803.76699996;3.57777777777778
1900;126803.786999941;3.55833333333333
1900;126803.806999922;3.55833333333333
1900;126803.826999903;3.54722222222222
1900;126803.846999884;3.53333333333333
1900;126803.866999865;3.48888888888889
1900;126803.886999846;3.48055555555556
1900;126803.907000065;3.48055555555556
1900;126803.927000046;3.48055555555556
1900;126803.947000027;3.45
1900;126803.967000008;3.41388888888889
1900;126803.986999989;3.4
1900;126804.006999969;3.4
1900;126804.02699995;3.39166666666667
1900;126804.046999931;3.375
1900;126804.066999912;3.33611111111111
1900;126804.086999893;3.325
1900;126804.106999874;3.325
1900;126804.126999855;3.3
1900;126804.146999836;3.29166666666667
1900;126804.167000055;3.24722222222222
1900;126804.187000036;3.24166666666667
1900;126804.207000017;3.24166666666667
1900;126804.226999998;3.22777777777778
1900;126804.246999979;3.21388888888889
1900;126804.26699996;3.19166666666667
1900;126804.286999941;3.16666666666667
1900;126804.306999922;3.16666666666667
1900;126804.326999903;3.17222222222222
1900;126804.346999884;3.14722222222222
1900;126804.366999865;3.14444444444444
1900;126804.386999846;3.13888888888889
1900;126804.407000065;3.13888888888889
1900;126804.427000046;3.11666666666667
1900;126804.447000027;3.09722222222222
1900;126804.467000008;3.07777777777778
1900;126804.486999989;3.07777777777778
1900;126804.506999969;3.07777777777778
1900;126804.52699995;3.06666666666667
1900;126804.546999931;3.05555555555556
1900;126804.566999912;3.03888888888889
1900;126804.586999893;3.03611111111111
1900;126804.606999874;3.03611111111111
1900;126804.626999855;3.02777777777778
1900;126804.646999836;3.02777777777778
1900;126804.667000055;3.00833333333333
1900;126804.687000036;3.00555555555556
1900;126804.707000017;3.00555555555556
1900;126804.726999998;3.00833333333333
1900;126804.746999979;3.00833333333333
1900;126804.76699996;2.97777777777778
1900;126804.786999941;2.98611111111111
1900;126804.806999922;2.98611111111111
1900;126804.826999903;2.98055555555556
1900;126804.846999884;2.96111111111111
1900;126804.866999865;2.96944444444444
1900;126804.886999846;2.94722222222222
1900;126804.907000065;2.94722222222222
1900;126804.927000046;2.95
1900;126804.947000027;2.95555555555556
1900;126804.967000008;2.91111111111111
1900;126804.986999989;2.9
1900;126805.006999969;2.9
1900;126805.02699995;2.89722222222222
1900;126805.046999931;2.9
1900;126805.066999912;2.86944444444444
1900;126805.086999893;2.86388888888889
1900;126805.106999874;2.86388888888889
1900;126805.126999855;2.84722222222222
1900;126805.146999836;2.84166666666667
1900;126805.167000055;2.81944444444444
1900;126805.187000036;2.80833333333333
1900;126805.207000017;2.80833333333333
1900;126805.226999998;2.79444444444444
1900;126805.246999979;2.78333333333333
1900;126805.26699996;2.76388888888889
1900;126805.286999941;2.74444444444444
1900;126805.306999922;2.74444444444444
1900;126805.326999903;2.73055555555556
1900;126805.346999884;2.725
1900;126805.366999865;2.70833333333333
1900;126805.386999846;2.68333333333333
1900;126805.407000065;2.68333333333333
1900;126805.427000046;2.68333333333333
1900;126805.447000027;2.66666666666667
1900;126805.467000008;2.63611111111111
1900;126805.486999989;2.63055555555556
1900;126805.506999969;2.63055555555556
1900;126805.52699995;2.625
1900;126805.546999931;2.59722222222222
1900;126805.566999912;2.59722222222222
1900;126805.586999893;2.59722222222222
1900;126805.606999874;2.59722222222222
1900;126805.626999855;2.58611111111111
1900;126805.646999836;2.59166666666667
1900;126805.667000055;2.55833333333333
1900;126805.687000036;2.56666666666667
1900;126805.707000017;2.56666666666667
1900;126805.726999998;2.56111111111111
1900;126805.746999979;2.55
1900;126805.76699996;2.54166666666667
1900;126805.786999941;2.54166666666667
1900;126805.806999922;2.54166666666667
1900;126805.826999903;2.51666666666667
1900;126805.846999884;2.51666666666667
1900;126805.866999865;2.52777777777778
1900;126805.886999846;2.50833333333333
1900;126805.907000065;2.50833333333333
1900;126805.927000046;2.50277777777778
1900;126805.947000027;2.50833333333333
1900;126805.967000008;2.5
1900;126805.986999989;2.49722222222222
1900;126806.006999969;2.49722222222222
1900;126806.02699995;2.5
1900;126806.046999931;2.49166666666667
1900;126806.066999912;2.48888888888889
1900;126806.086999893;2.48888888888889
1900;126806.106999874;2.48333333333333
1900;126806.126999855;2.48333333333333
1900;126806.146999836;2.48055555555556
1900;126806.167000055;2.46944444444444
1900;126806.187000036;2.48055555555556
1900;126806.207000017;2.48055555555556
1900;126806.226999998;2.46944444444444
1900;126806.246999979;2.46944444444444
1900;126806.26699996;2.47222222222222
1900;126806.286999941;2.46944444444444
1900;126806.306999922;2.46944444444444
1900;126806.326999903;2.45
1900;126806.346999884;2.45833333333333
1900;126806.366999865;2.45
1900;126806.386999846;2.45
1900;126806.407000065;2.45
1900;126806.427000046;2.43888888888889
1900;126806.447000027;2.44166666666667
1900;126806.467000008;2.43055555555556
1900;126806.486999989;2.41944444444444
1900;126806.506999969;2.41944444444444
1900;126806.52699995;2.41388888888889
1900;126806.546999931;2.41111111111111
1900;126806.566999912;2.39444444444444
1900;126806.586999893;2.39166666666667
1900;126806.606999874;2.39166666666667
1900;126806.626999855;2.39166666666667
1900;126806.646999836;2.36388888888889
1900;126806.667000055;2.36111111111111
1900;126806.687000036;2.32222222222222
1900;126806.707000017;2.32222222222222
1900;126806.726999998;2.33055555555556
1900;126806.746999979;2.32222222222222
1900;126806.76699996;2.29444444444444
1900;126806.786999941;2.28611111111111
1900;126806.806999922;2.28611111111111
1900;126806.826999903;2.28333333333333
1900;126806.846999884;2.25555555555556
1900;126806.866999865;2.23333333333333
1900;126806.886999846;2.24444444444444
1900;126806.907000065;2.24444444444444
1900;126806.927000046;2.23333333333333
1900;126806.947000027;2.21388888888889
1900;126806.967000008;2.18611111111111
1900;126806.986999989;2.18333333333333
1900;126807.006999969;2.18333333333333
1900;126807.02699995;2.15555555555556
1900;126807.046999931;2.15555555555556
1900;126807.066999912;2.13333333333333
1900;126807.086999893;2.11388888888889
1900;126807.106999874;2.11388888888889
1900;126807.126999855;2.09722222222222
1900;126807.146999836;2.09444444444444
1900;126807.167000055;2.06666666666667
1900;126807.187000036;2.04722222222222
1900;126807.207000017;2.04722222222222
1900;126807.226999998;2.05
1900;126807.246999979;2.04722222222222
1900;126807.26699996;2.03888888888889
1900;126807.286999941;2.02777777777778
1900;126807.306999922;2.02777777777778
1900;126807.326999903;2.03888888888889
1900;126807.346999884;2.01388888888889
1900;126807.366999865;1.98888888888889
1900;126807.386999846;1.98888888888889
1900;126807.407000065;1.98888888888889
1900;126807.427000046;1.98055555555556
1900;126807.447000027;1.98055555555556
1900;126807.467000008;1.96111111111111
1900;126807.486999989;1.95833333333333
1900;126807.506999969;1.95833333333333
1900;126807.52699995;1.95555555555556
1900;126807.546999931;1.95555555555556
1900;126807.566999912;1.94166666666667
1900;126807.586999893;1.94166666666667
1900;126807.606999874;1.94166666666667
1900;126807.626999855;1.93888888888889
1900;126807.646999836;1.93055555555556
1900;126807.667000055;1.92222222222222
1900;126807.687000036;1.91111111111111
1900;126807.707000017;1.91111111111111
1900;126807.726999998;1.91111111111111
1900;126807.746999979;1.90555555555556
1900;126807.76699996;1.90555555555556
1900;126807.786999941;1.89722222222222
1900;126807.806999922;1.89722222222222
1900;126807.826999903;1.89722222222222
1900;126807.846999884;1.88611111111111
1900;126807.866999865;1.88055555555556
1900;126807.886999846;1.87222222222222
1900;126807.907000065;1.87222222222222
1900;126807.927000046;1.87222222222222
1900;126807.947000027;1.85555555555556
1900;126807.967000008;1.85277777777778
1900;126807.986999989;1.85
1900;126808.006999969;1.85
1900;126808.02699995;1.84722222222222
1900;126808.046999931;1.84166666666667
1900;126808.066999912;1.84166666666667
1900;126808.086999893;1.82777777777778
1900;126808.106999874;1.82777777777778
1900;126808.126999855;1.81666666666667
1900;126808.146999836;1.81666666666667
1900;126808.167000055;1.81666666666667
1900;126808.187000036;1.81666666666667
1900;126808.207000017;1.81666666666667
1900;126808.226999998;1.80277777777778
1900;126808.246999979;1.81388888888889
1900;126808.26699996;1.80555555555556
1900;126808.286999941;1.81388888888889
1900;126808.306999922;1.81388888888889
1900;126808.326999903;1.81111111111111
1900;126808.346999884;1.80277777777778
1900;126808.366999865;1.80277777777778
1900;126808.386999846;1.80277777777778
1900;126808.407000065;1.80277777777778
1900;126808.427000046;1.79444444444444
1900;126808.447000027;1.79722222222222
1900;126808.467000008;1.80555555555556
1900;126808.486999989;1.79722222222222
1900;126808.506999969;1.79722222222222
1900;126808.52699995;1.79444444444444
1900;126808.546999931;1.80555555555556
1900;126808.566999912;1.81111111111111
1900;126808.586999893;1.81388888888889
1900;126808.606999874;1.81388888888889
1900;126808.626999855;1.81388888888889
1900;126808.646999836;1.81388888888889
1900;126808.667000055;1.81666666666667
1900;126808.687000036;1.82222222222222
1900;126808.707000017;1.82222222222222
1900;126808.726999998;1.82222222222222
1900;126808.746999979;1.81666666666667
1900;126808.76699996;1.82222222222222
1900;126808.786999941;1.82777777777778
1900;126808.806999922;1.82777777777778
1900;126808.826999903;1.82222222222222
1900;126808.846999884;1.81666666666667
1900;126808.866999865;1.83333333333333
1900;126808.886999846;1.84166666666667
1900;126808.907000065;1.84166666666667
1900;126808.927000046;1.84166666666667
1900;126808.947000027;1.84166666666667
1900;126808.967000008;1.84722222222222
1900;126808.986999989;1.84722222222222
1900;126809.006999969;1.84722222222222
1900;126809.02699995;1.85555555555556
1900;126809.046999931;1.85277777777778
1900;126809.066999912;1.85555555555556
1900;126809.086999893;1.86111111111111
1900;126809.106999874;1.86111111111111
1900;126809.126999855;1.86666666666667
1900;126809.146999836;1.85277777777778
1900;126809.167000055;1.86666666666667
1900;126809.187000036;1.86111111111111
1900;126809.207000017;1.86111111111111
1900;126809.226999998;1.86111111111111
1900;126809.246999979;1.86666666666667
1900;126809.26699996;1.86666666666667
1900;126809.286999941;1.86666666666667
1900;126809.306999922;1.86666666666667
1900;126809.326999903;1.87222222222222
1900;126809.346999884;1.87222222222222
1900;126809.366999865;1.88611111111111
1900;126809.386999846;1.88611111111111
1900;126809.407000065;1.88611111111111
1900;126809.427000046;1.88611111111111
1900;126809.447000027;1.88611111111111
1900;126809.467000008;1.88611111111111
1900;126809.486999989;1.88611111111111
1900;126809.506999969;1.88611111111111
1900;126809.52699995;1.89166666666667
1900;126809.546999931;1.9
1900;126809.566999912;1.89166666666667
1900;126809.586999893;1.89166666666667
1900;126809.606999874;1.89166666666667
1900;126809.626999855;1.89166666666667
1900;126809.646999836;1.89722222222222
1900;126809.667000055;1.90555555555556
1900;126809.687000036;1.90555555555556
1900;126809.707000017;1.90555555555556
1900;126809.726999998;1.90555555555556
1900;126809.746999979;1.91111111111111
1900;126809.76699996;1.91111111111111
1900;126809.786999941;1.91944444444444
1900;126809.806999922;1.91944444444444
1900;126809.826999903;1.93055555555556
1900;126809.846999884;1.94444444444444
1900;126809.866999865;1.95833333333333
1900;126809.886999846;1.96666666666667
1900;126809.907000065;1.96666666666667
1900;126809.927000046;1.96111111111111
1900;126809.947000027;1.96944444444444
1900;126809.967000008;2.00555555555556
1900;126809.986999989;2.01388888888889
1900;126810.006999969;2.01388888888889
1900;126810.02699995;2.00833333333333
1900;126810.046999931;2.025
1900;126810.066999912;2.03888888888889
1900;126810.086999893;2.03888888888889
1900;126810.106999874;2.05555555555556
1900;126810.126999855;2.06666666666667
1900;126810.146999836;2.05833333333333
1900;126810.167000055;2.09722222222222
1900;126810.187000036;2.10277777777778
1900;126810.207000017;2.10277777777778
1900;126810.226999998;2.125
1900;126810.246999979;2.12777777777778
1900;126810.26699996;2.15277777777778
1900;126810.286999941;2.15833333333333
1900;126810.306999922;2.15833333333333
1900;126810.326999903;2.15833333333333
1900;126810.346999884;2.15555555555556
1900;126810.366999865;2.16666666666667
1900;126810.386999846;2.16666666666667
1900;126810.407000065;2.16388888888889
1900;126810.427000046;2.18333333333333
1900;126810.447000027;2.18611111111111
1900;126810.467000008;2.175
1900;126810.486999989;2.175
1900;126810.506999969;2.18611111111111
1900;126810.52699995;2.18611111111111
1900;126810.546999931;2.18611111111111
1900;126810.566999912;2.20277777777778
1900;126810.586999893;2.19722222222222
1900;126810.606999874;2.19722222222222
1900;126810.626999855;2.20555555555556
1900;126810.646999836;2.20277777777778
1900;126810.667000055;2.20555555555556
1900;126810.687000036;2.20555555555556
1900;126810.707000017;2.20555555555556
1900;126810.726999998;2.21111111111111
1900;126810.746999979;2.21111111111111
1900;126810.76699996;2.20555555555556
1900;126810.786999941;2.19444444444444
1900;126810.806999922;2.19444444444444
1900;126810.826999903;2.17777777777778
1900;126810.846999884;2.15555555555556
1900;126810.866999865;2.16666666666667
1900;126810.886999846;2.175
1900;126810.907000065;2.175
1900;126810.927000046;2.15555555555556
1900;126810.947000027;2.15833333333333
1900;126810.967000008;2.125
1900;126810.986999989;2.12777777777778
1900;126811.006999969;2.12777777777778
1900;126811.02699995;2.10555555555556
1900;126811.046999931;2.08888888888889
1900;126811.066999912;2.06666666666667
1900;126811.086999893;2.06666666666667
1900;126811.106999874;2.04722222222222
1900;126811.126999855;2.02777777777778
1900;126811.146999836;2
1900;126811.167000055;1.96944444444444
1900;126811.187000036;1.95555555555556
1900;126811.207000017;1.95555555555556
1900;126811.226999998;1.91944444444444
1900;126811.246999979;1.89166666666667
1900;126811.26699996;1.86111111111111
1900;126811.286999941;1.83333333333333
1900;126811.306999922;1.83333333333333
1900;126811.326999903;1.82222222222222
1900;126811.346999884;1.79444444444444
1900;126811.366999865;1.73888888888889
1900;126811.386999846;1.70833333333333
1900;126811.407000065;1.70833333333333
1900;126811.427000046;1.68611111111111
1900;126811.447000027;1.65555555555556
1900;126811.467000008;1.6
1900;126811.486999989;1.57777777777778
1900;126811.506999969;1.57777777777778
1900;126811.52699995;1.54166666666667
1900;126811.546999931;1.52777777777778
1900;126811.566999912;1.47777777777778
1900;126811.586999893;1.45833333333333
1900;126811.606999874;1.45833333333333
1900;126811.626999855;1.42777777777778
1900;126811.646999836;1.39166666666667
1900;126811.667000055;1.35
1900;126811.687000036;1.31388888888889
1900;126811.707000017;1.31388888888889
1900;126811.726999998;1.29166666666667
1900;126811.746999979;1.27222222222222
1900;126811.76699996;1.23055555555556
1900;126811.786999941;1.20555555555556
1900;126811.806999922;1.20555555555556
1900;126811.826999903;1.18611111111111
1900;126811.846999884;1.16111111111111
1900;126811.866999865;1.10833333333333
1900;126811.886999846;1.10277777777778
1900;126811.907000065;1.10277777777778
1900;126811.927000046;1.12777777777778
1900;126811.947000027;1.16666666666667
1900;126811.967000008;1.11666666666667
1900;126811.986999989;1.05277777777778
1900;126812.006999969;1.05277777777778
1900;126812.02699995;1.02222222222222
1900;126812.046999931;1.02777777777778
1900;126812.066999912;1.02777777777778
1900;126812.086999893;1.01944444444444
1900;126812.106999874;1.01944444444444
1900;126812.126999855;1.02777777777778
1900;126812.146999836;1.03333333333333
1900;126812.167000055;1.02777777777778
1900;126812.187000036;1.02777777777778
1900;126812.207000017;1.02777777777778
1900;126812.226999998;1.02777777777778
1900;126812.246999979;1.01944444444444
1900;126812.26699996;1.03333333333333
1900;126812.286999941;1.02777777777778
1900;126812.306999922;1.02777777777778
1900;126812.326999903;1.01388888888889
1900;126812.346999884;1
1900;126812.366999865;0.994444444444444
1900;126812.386999846;1.00277777777778
1900;126812.407000065;1.00277777777778
1900;126812.427000046;1
1900;126812.447000027;0.980555555555556
1900;126812.467000008;0.980555555555556
1900;126812.486999989;0.969444444444444
1900;126812.506999969;0.969444444444444
1900;126812.52699995;0.944444444444445
1900;126812.546999931;0.930555555555556
1900;126812.566999912;0.919444444444445
1900;126812.586999893;0.894444444444444
1900;126812.606999874;0.894444444444444
1900;126812.626999855;0.880555555555556
1900;126812.646999836;0.872222222222222
1900;126812.667000055;0.830555555555556
1900;126812.687000036;0.830555555555556
1900;126812.707000017;0.830555555555556
1900;126812.726999998;0.797222222222222
1900;126812.746999979;0.775
1900;126812.76699996;0.744444444444444
1900;126812.786999941;0.727777777777778
1900;126812.806999922;0.727777777777778
1900;126812.826999903;0.705555555555556
1900;126812.846999884;0.688888888888889
1900;126812.866999865;0.655555555555556
1900;126812.886999846;0.638888888888889
1900;126812.907000065;0.638888888888889
1900;126812.927000046;0.619444444444444
1900;126812.947000027;0.6
1900;126812.967000008;0.561111111111111
1900;126812.986999989;0.561111111111111
1900;126813.006999969;0.561111111111111
1900;126813.02699995;0.525
1900;126813.046999931;0.525
1900;126813.066999912;0.472222222222222
1900;126813.086999893;0.461111111111111
1900;126813.106999874;0.461111111111111
1900;126813.126999855;0.430555555555556
1900;126813.146999836;0.430555555555556
1900;126813.167000055;0.391666666666667
1900;126813.187000036;0.391666666666667
1900;126813.207000017;0.391666666666667
1900;126813.226999998;0.372222222222222
1900;126813.246999979;0.361111111111111
1900;126813.26699996;0.338888888888889
1900;126813.286999941;0.308333333333333
1900;126813.306999922;0.308333333333333
1900;126813.326999903;0.308333333333333
1900;126813.346999884;0.294444444444444
1900;126813.366999865;0.272222222222222
1900;126813.386999846;0.252777777777778
1900;126813.407000065;0.252777777777778
1900;126813.427000046;0.252777777777778
1900;126813.447000027;0.25
1900;126813.467000008;0.225
1900;126813.486999989;0.205555555555556
1900;126813.506999969;0.205555555555556
1900;126813.52699995;0.194444444444444
1900;126813.546999931;0.0916666666666667
1900;126813.566999912;0.0916666666666667
1900;126813.586999893;0
1900;126813.606999874;0
1900;126813.626999855;0
1900;126813.646999836;0
1900;126813.667000055;0
1900;126813.687000036;0
1900;126813.707000017;0
1900;126813.726999998;0
1900;126813.746999979;0
1900;126813.76699996;0
1900;126813.786999941;0
1900;126813.807999849;0
1900;126813.82799983;0
1900;126813.84800005;0
1900;126813.868000031;0
1900;126813.888000011;0
1900;126813.907999992;0
1900;126813.927999973;0
1900;126813.947999954;0
1900;126813.967999935;0
1900;126813.987999916;0
1900;126814.007999897;0
1900;126814.027999878;0
1900;126814.047999859;0
1900;126814.06799984;0
1900;126814.088000059;0
1900;126814.10800004;0
1900;126814.128000021;0
1900;126814.148000002;0
1900;126814.167999983;0
1900;126814.187999964;0
1900;126814.207999945;0
1900;126814.227999926;0
1900;126814.247999907;0
1900;126814.267999887;0
1900;126814.287999868;0
1900;126814.307999849;0
1900;126814.32799983;0
1900;126814.34800005;0
1900;126814.368000031;0
1900;126814.388000011;0
1900;126814.407999992;0
1900;126814.427999973;0
1900;126814.447999954;0
1900;126814.467999935;0
1900;126814.487999916;0
1900;126814.507999897;0
1900;126814.527999878;0
1900;126814.547999859;0
1900;126814.56799984;0
1900;126814.588000059;0
1900;126814.60800004;0
1900;126814.628000021;0
1900;126814.648000002;0
1900;126814.667999983;0
1900;126814.687999964;0
1900;126814.707999945;0
1900;126814.727999926;0
1900;126814.747999907;0
1900;126814.767999887;0
