GPSWeek [weeks];GPSSecondsOfWeek [s];Yaw-Rate [rad/s]
1900;126679.981999874;-0.00733038285837618
1900;126680.001999855;-0.00820304748437335
1900;126680.021999836;-0.0102974425867665
1900;126680.042000055;-0.00907571211037051
1900;126680.062000036;-0.00890117918517108
1900;126680.082000017;-0.00890117918517108
1900;126680.101999998;-0.00767944870877505
1900;126680.121999979;-0.00733038285837618
1900;126680.14199996;-0.00663225115757845
1900;126680.161999941;-0.00593411945678072
1900;126680.181999922;-0.00506145483078356
1900;126680.201999903;-0.00488692190558412
1900;126680.221999884;-0.00506145483078356
1900;126680.241999865;-0.00558505360638185
1900;126680.261999846;-0.00506145483078356
1900;126680.282000065;-0.00593411945678072
1900;126680.302000046;-0.00663225115757845
1900;126680.322000027;-0.00837758040957278
1900;126680.342000008;-0.00959931088596881
1900;126680.361999989;-0.0102974425867665
1900;126680.381999969;-0.0115191730631626
1900;126680.40199995;-0.0123918376891597
1900;126680.421999931;-0.012915436464758
1900;126680.441999912;-0.0130899693899575
1900;126680.461999893;-0.0115191730631626
1900;126680.481999874;-0.0120427718387609
1900;126680.501999855;-0.010471975511966
1900;126680.521999836;-0.00994837673636768
1900;126680.542000055;-0.011693705988362
1900;126680.562000036;-0.0115191730631626
1900;126680.582000017;-0.011693705988362
1900;126680.601999998;-0.0118682389135614
1900;126680.621999979;-0.0130899693899575
1900;126680.64199996;-0.0127409035395586
1900;126680.661999941;-0.0115191730631626
1900;126680.681999922;-0.0122173047639603
1900;126680.701999903;-0.0108210413623648
1900;126680.721999884;-0.0109955742875643
1900;126680.741999865;-0.0113446401379631
1900;126680.761999846;-0.0113446401379631
1900;126680.782000065;-0.0101229096615671
1900;126680.802000046;-0.00855211333477222
1900;126680.822000027;-0.00785398163397448
1900;126680.842000008;-0.00488692190558412
1900;126680.861999989;-0.0020943951023932
1900;126680.881999969;-0.000174532925199433
1900;126680.90199995;0
1900;126680.921999931;0.000174532925199433
1900;126680.941999912;0.00244346095279206
1900;126680.961999893;0.00279252680319093
1900;126680.981999874;0.00331612557878923
1900;126681.001999855;0.00349065850398866
1900;126681.021999836;0.00453785605518526
1900;126681.042000055;0.00418879020478639
1900;126681.062000036;0.00349065850398866
1900;126681.082000017;0.00244346095279206
1900;126681.101999998;0.00122173047639603
1900;126681.121999979;-0.000349065850398866
1900;126681.14199996;-0.00174532925199433
1900;126681.161999941;-0.000698131700797732
1900;126681.181999922;-0.000349065850398866
1900;126681.201999903;0.00279252680319093
1900;126681.221999884;0.00418879020478639
1900;126681.241999865;0.00575958653158129
1900;126681.261999846;0.00593411945678072
1900;126681.282000065;0.00645771823237902
1900;126681.302000046;0.00663225115757845
1900;126681.322000027;0.00506145483078356
1900;126681.342000008;0.00418879020478639
1900;126681.361999989;0.00383972435438753
1900;126681.381999969;0.00314159265358979
1900;126681.40199995;0.0020943951023932
1900;126681.421999931;0.00401425727958696
1900;126681.441999912;0.00314159265358979
1900;126681.461999893;0.000523598775598299
1900;126681.481999874;0.00139626340159546
1900;126681.501999855;0
1900;126681.521999836;-0.0010471975511966
1900;126681.542000055;0.00279252680319093
1900;126681.562000036;0.00593411945678072
1900;126681.582000017;0.00855211333477222
1900;126681.601999998;0.0106465084371654
1900;126681.621999979;0.00907571211037051
1900;126681.64199996;0.00628318530717959
1900;126681.661999941;0.00488692190558412
1900;126681.681999922;0.0020943951023932
1900;126681.701999903;-0.00139626340159546
1900;126681.721999884;-0.00296705972839036
1900;126681.741999865;-0.000698131700797732
1900;126681.761999846;-0.0015707963267949
1900;126681.782000065;0.000698131700797732
1900;126681.802000046;0.00226892802759263
1900;126681.822000027;0.00453785605518526
1900;126681.842000008;0.00523598775598299
1900;126681.861999989;0.00558505360638185
1900;126681.881999969;0.00558505360638185
1900;126681.90199995;0.00575958653158129
1900;126681.921999931;0.00802851455917392
1900;126681.941999912;0.00907571211037051
1900;126681.961999893;0.00837758040957278
1900;126681.981999874;0.00750491578357562
1900;126682.001999855;0.00471238898038469
1900;126682.021999836;0.0020943951023932
1900;126682.042000055;0
1900;126682.062000036;-0.0020943951023932
1900;126682.082000017;-0.00139626340159546
1900;126682.101999998;-0.000872664625997165
1900;126682.121999979;0
1900;126682.14199996;-0.00139626340159546
1900;126682.161999941;-0.00261799387799149
1900;126682.181999922;-0.00471238898038469
1900;126682.201999903;-0.00558505360638185
1900;126682.221999884;-0.00558505360638185
1900;126682.241999865;-0.00698131700797732
1900;126682.261999846;-0.00785398163397448
1900;126682.282000065;-0.00680678408277789
1900;126682.302000046;-0.00733038285837618
1900;126682.322000027;-0.00767944870877505
1900;126682.342000008;-0.00750491578357562
1900;126682.361999989;-0.00715584993317675
1900;126682.381999969;-0.00645771823237902
1900;126682.40199995;-0.00767944870877505
1900;126682.421999931;-0.00593411945678072
1900;126682.441999912;-0.00575958653158129
1900;126682.461999893;-0.00558505360638185
1900;126682.481999874;-0.00383972435438753
1900;126682.501999855;-0.00383972435438753
1900;126682.521999836;-0.00436332312998582
1900;126682.542000055;-0.00663225115757845
1900;126682.562000036;-0.00663225115757845
1900;126682.582000017;-0.00645771823237902
1900;126682.601999998;-0.00506145483078356
1900;126682.621999979;-0.00383972435438753
1900;126682.64199996;-0.00366519142918809
1900;126682.661999941;-0.00488692190558412
1900;126682.681999922;-0.00418879020478639
1900;126682.701999903;-0.00471238898038469
1900;126682.721999884;-0.00436332312998582
1900;126682.741999865;-0.00383972435438753
1900;126682.761999846;-0.00366519142918809
1900;126682.782000065;-0.00488692190558412
1900;126682.802000046;-0.00488692190558412
1900;126682.822000027;-0.00349065850398866
1900;126682.842000008;-0.00279252680319093
1900;126682.861999989;-0.00244346095279206
1900;126682.881999969;-0.00174532925199433
1900;126682.90199995;-0.00174532925199433
1900;126682.921999931;-0.00191986217719376
1900;126682.941999912;-0.00279252680319093
1900;126682.961999893;-0.00226892802759263
1900;126682.981999874;-0.0020943951023932
1900;126683.001999855;-0.00122173047639603
1900;126683.021999836;-0.000698131700797732
1900;126683.042000055;-0.000698131700797732
1900;126683.062000036;0.000872664625997165
1900;126683.082000017;0.000523598775598299
1900;126683.101999998;0.00279252680319093
1900;126683.121999979;0.00174532925199433
1900;126683.14199996;0.000349065850398866
1900;126683.161999941;-0.000174532925199433
1900;126683.181999922;-0.000523598775598299
1900;126683.201999903;-0.00122173047639603
1900;126683.221999884;-0.00191986217719376
1900;126683.241999865;-0.00174532925199433
1900;126683.261999846;-0.00139626340159546
1900;126683.282000065;-0.0010471975511966
1900;126683.302000046;-0.0010471975511966
1900;126683.322000027;-0.000523598775598299
1900;126683.342000008;0.00191986217719376
1900;126683.361999989;0.00279252680319093
1900;126683.381999969;0.0010471975511966
1900;126683.40199995;0.000698131700797732
1900;126683.421999931;-0.000872664625997165
1900;126683.441999912;-0.000349065850398866
1900;126683.461999893;0.00174532925199433
1900;126683.481999874;0.0015707963267949
1900;126683.501999855;0.000698131700797732
1900;126683.521999836;0.0015707963267949
1900;126683.542000055;0.00139626340159546
1900;126683.562000036;0.0010471975511966
1900;126683.582000017;0.00139626340159546
1900;126683.601999998;0.00226892802759263
1900;126683.621999979;0.00279252680319093
1900;126683.64199996;0.00226892802759263
1900;126683.661999941;0
1900;126683.681999922;-0.000698131700797732
1900;126683.701999903;-0.0010471975511966
1900;126683.721999884;-0.0010471975511966
1900;126683.741999865;-0.00139626340159546
1900;126683.761999846;-0.000698131700797732
1900;126683.782000065;0.00226892802759263
1900;126683.802000046;0.00122173047639603
1900;126683.822000027;0.00174532925199433
1900;126683.842000008;0.00244346095279206
1900;126683.861999989;0.00226892802759263
1900;126683.881999969;0.00296705972839036
1900;126683.90199995;0.00366519142918809
1900;126683.921999931;0.00331612557878923
1900;126683.941999912;0.00541052068118242
1900;126683.961999893;0.00558505360638185
1900;126683.981999874;0.00488692190558412
1900;126684.001999855;0.00628318530717959
1900;126684.021999836;0.00558505360638185
1900;126684.042000055;0.00558505360638185
1900;126684.062000036;0.00261799387799149
1900;126684.082000017;0.000698131700797732
1900;126684.101999998;0.0015707963267949
1900;126684.121999979;0.000698131700797732
1900;126684.14199996;0
1900;126684.161999941;0
1900;126684.181999922;0
1900;126684.201999903;0
1900;126684.221999884;0.00139626340159546
1900;126684.241999865;0.00122173047639603
1900;126684.261999846;0.00314159265358979
1900;126684.282000065;0.00383972435438753
1900;126684.302000046;0.00593411945678072
1900;126684.322000027;0.00575958653158129
1900;126684.342000008;0.00628318530717959
1900;126684.361999989;0.00558505360638185
1900;126684.381999969;0.00645771823237902
1900;126684.40199995;0.00471238898038469
1900;126684.421999931;0.00331612557878923
1900;126684.441999912;0.00314159265358979
1900;126684.461999893;0.0010471975511966
1900;126684.481999874;-0.000872664625997165
1900;126684.501999855;-0.0015707963267949
1900;126684.521999836;-0.000349065850398866
1900;126684.542000055;-0.000174532925199433
1900;126684.562000036;0
1900;126684.582000017;-0.00139626340159546
1900;126684.601999998;-0.000349065850398866
1900;126684.621999979;-0.000872664625997165
1900;126684.64199996;-0.000349065850398866
1900;126684.661999941;0.00122173047639603
1900;126684.681999922;-0.0010471975511966
1900;126684.701999903;-0.000698131700797732
1900;126684.721999884;0
1900;126684.741999865;0.000523598775598299
1900;126684.761999846;0.00139626340159546
1900;126684.782000065;0.00279252680319093
1900;126684.802000046;0.00453785605518526
1900;126684.822000027;0.00296705972839036
1900;126684.842000008;0.0015707963267949
1900;126684.861999989;0.000872664625997165
1900;126684.881999969;-0.0015707963267949
1900;126684.90199995;-0.00314159265358979
1900;126684.921999931;-0.0020943951023932
1900;126684.941999912;-0.00279252680319093
1900;126684.961999893;-0.00349065850398866
1900;126684.981999874;-0.00506145483078356
1900;126685.001999855;-0.00785398163397448
1900;126685.021999836;-0.00802851455917392
1900;126685.042000055;-0.00698131700797732
1900;126685.062000036;-0.00541052068118242
1900;126685.082000017;-0.00418879020478639
1900;126685.101999998;-0.00314159265358979
1900;126685.121999979;-0.000872664625997165
1900;126685.14199996;-0.0015707963267949
1900;126685.161999941;-0.0010471975511966
1900;126685.181999922;-0.00191986217719376
1900;126685.201999903;-0.00401425727958696
1900;126685.221999884;-0.00314159265358979
1900;126685.241999865;-0.00279252680319093
1900;126685.261999846;-0.00331612557878923
1900;126685.282000065;-0.00314159265358979
1900;126685.302000046;-0.00191986217719376
1900;126685.322000027;-0.00314159265358979
1900;126685.342000008;-0.00453785605518526
1900;126685.361999989;-0.00418879020478639
1900;126685.381999969;-0.00523598775598299
1900;126685.40199995;-0.00593411945678072
1900;126685.421999931;-0.00383972435438753
1900;126685.441999912;-0.00610865238198015
1900;126685.461999893;-0.00471238898038469
1900;126685.481999874;-0.00523598775598299
1900;126685.501999855;-0.00488692190558412
1900;126685.521999836;-0.00366519142918809
1900;126685.542000055;-0.00436332312998582
1900;126685.562000036;-0.00453785605518526
1900;126685.582000017;-0.00296705972839036
1900;126685.601999998;-0.00191986217719376
1900;126685.621999979;-0.00191986217719376
1900;126685.64199996;-0.00261799387799149
1900;126685.661999941;-0.0010471975511966
1900;126685.681999922;-0.000698131700797732
1900;126685.701999903;-0.00244346095279206
1900;126685.721999884;-0.00401425727958696
1900;126685.741999865;-0.00523598775598299
1900;126685.761999846;-0.00628318530717959
1900;126685.782000065;-0.00418879020478639
1900;126685.802000046;-0.00349065850398866
1900;126685.822000027;-0.00349065850398866
1900;126685.842000008;-0.00296705972839036
1900;126685.861999989;-0.00453785605518526
1900;126685.881999969;-0.00558505360638185
1900;126685.90199995;-0.00767944870877505
1900;126685.921999931;-0.00767944870877505
1900;126685.941999912;-0.00610865238198015
1900;126685.961999893;-0.00314159265358979
1900;126685.981999874;-0.00174532925199433
1900;126686.001999855;-0.000174532925199433
1900;126686.021999836;0
1900;126686.042000055;-0.00174532925199433
1900;126686.062000036;-0.00279252680319093
1900;126686.082000017;-0.00191986217719376
1900;126686.101999998;-0.00139626340159546
1900;126686.121999979;-0.00139626340159546
1900;126686.14199996;-0.000872664625997165
1900;126686.161999941;-0.0010471975511966
1900;126686.181999922;-0.00122173047639603
1900;126686.201999903;-0.00139626340159546
1900;126686.221999884;-0.0015707963267949
1900;126686.241999865;-0.00401425727958696
1900;126686.261999846;-0.00401425727958696
1900;126686.282000065;-0.00436332312998582
1900;126686.302000046;-0.0020943951023932
1900;126686.322000027;-0.0020943951023932
1900;126686.342000008;0
1900;126686.361999989;0.0010471975511966
1900;126686.381999969;0.00226892802759263
1900;126686.40199995;0.00244346095279206
1900;126686.421999931;0.00279252680319093
1900;126686.441999912;0.00401425727958696
1900;126686.461999893;0.00558505360638185
1900;126686.481999874;0.00436332312998582
1900;126686.501999855;0.00139626340159546
1900;126686.521999836;0
1900;126686.542000055;0.000174532925199433
1900;126686.562000036;0.0015707963267949
1900;126686.582000017;0.00261799387799149
1900;126686.601999998;0.00383972435438753
1900;126686.621999979;0.00453785605518526
1900;126686.64199996;0.00506145483078356
1900;126686.661999941;0.00349065850398866
1900;126686.681999922;0.0015707963267949
1900;126686.701999903;0.00122173047639603
1900;126686.721999884;0.00122173047639603
1900;126686.741999865;0.0010471975511966
1900;126686.761999846;0.000523598775598299
1900;126686.782000065;0.00139626340159546
1900;126686.802000046;0
1900;126686.822000027;0.000349065850398866
1900;126686.842000008;-0.000174532925199433
1900;126686.861999989;-0.00383972435438753
1900;126686.881999969;-0.00628318530717959
1900;126686.90199995;-0.00942477796076938
1900;126686.921999931;-0.00872664625997165
1900;126686.941999912;-0.00715584993317675
1900;126686.961999893;-0.00767944870877505
1900;126686.981999874;-0.00663225115757845
1900;126687.001999855;-0.00663225115757845
1900;126687.021999836;-0.00453785605518526
1900;126687.042000055;-0.00383972435438753
1900;126687.062000036;-0.00279252680319093
1900;126687.082000017;-0.00174532925199433
1900;126687.101999998;-0.00279252680319093
1900;126687.121999979;-0.00244346095279206
1900;126687.14199996;-0.00401425727958696
1900;126687.161999941;-0.00453785605518526
1900;126687.181999922;-0.00698131700797732
1900;126687.201999903;-0.00785398163397448
1900;126687.221999884;-0.00802851455917392
1900;126687.241999865;-0.00767944870877505
1900;126687.261999846;-0.00750491578357562
1900;126687.282000065;-0.00610865238198015
1900;126687.302000046;-0.00593411945678072
1900;126687.322000027;-0.00628318530717959
1900;126687.342000008;-0.00523598775598299
1900;126687.361999989;-0.00733038285837618
1900;126687.381999969;-0.00750491578357562
1900;126687.40199995;-0.00366519142918809
1900;126687.421999931;-0.00279252680319093
1900;126687.441999912;-0.00139626340159546
1900;126687.461999893;-0.000349065850398866
1900;126687.481999874;-0.00349065850398866
1900;126687.501999855;-0.00349065850398866
1900;126687.521999836;-0.00610865238198015
1900;126687.542000055;-0.00680678408277789
1900;126687.562000036;-0.00837758040957278
1900;126687.582000017;-0.00680678408277789
1900;126687.601999998;-0.00610865238198015
1900;126687.621999979;-0.00698131700797732
1900;126687.64199996;-0.00680678408277789
1900;126687.661999941;-0.00767944870877505
1900;126687.681999922;-0.00645771823237902
1900;126687.701999903;-0.00558505360638185
1900;126687.721999884;-0.00593411945678072
1900;126687.741999865;-0.00506145483078356
1900;126687.761999846;-0.00523598775598299
1900;126687.782000065;-0.00541052068118242
1900;126687.802000046;-0.00314159265358979
1900;126687.822000027;-0.0010471975511966
1900;126687.842000008;-0.00261799387799149
1900;126687.861999989;-0.00383972435438753
1900;126687.881999969;-0.00593411945678072
1900;126687.90199995;-0.00558505360638185
1900;126687.921999931;-0.00698131700797732
1900;126687.941999912;-0.00663225115757845
1900;126687.961999893;-0.00471238898038469
1900;126687.981999874;-0.00401425727958696
1900;126688.001999855;-0.00314159265358979
1900;126688.021999836;-0.00279252680319093
1900;126688.042000055;-0.00261799387799149
1900;126688.062000036;-0.00680678408277789
1900;126688.082000017;-0.00541052068118242
1900;126688.101999998;-0.00575958653158129
1900;126688.121999979;-0.00471238898038469
1900;126688.14199996;-0.00453785605518526
1900;126688.161999941;-0.00488692190558412
1900;126688.181999922;-0.00279252680319093
1900;126688.201999903;-0.00436332312998582
1900;126688.221999884;-0.00471238898038469
1900;126688.241999865;-0.00523598775598299
1900;126688.261999846;-0.00418879020478639
1900;126688.282000065;-0.00541052068118242
1900;126688.302000046;-0.00506145483078356
1900;126688.322000027;-0.00453785605518526
1900;126688.342000008;-0.00366519142918809
1900;126688.361999989;-0.00349065850398866
1900;126688.381999969;-0.00541052068118242
1900;126688.40199995;-0.00366519142918809
1900;126688.421999931;-0.00506145483078356
1900;126688.441999912;-0.00558505360638185
1900;126688.461999893;-0.00628318530717959
1900;126688.481999874;-0.00593411945678072
1900;126688.501999855;-0.00750491578357562
1900;126688.521999836;-0.00767944870877505
1900;126688.542000055;-0.00593411945678072
1900;126688.562000036;-0.00680678408277789
1900;126688.582000017;-0.00663225115757845
1900;126688.601999998;-0.00820304748437335
1900;126688.621999979;-0.00907571211037051
1900;126688.64199996;-0.0106465084371654
1900;126688.661999941;-0.0125663706143592
1900;126688.681999922;-0.0144862327915529
1900;126688.701999903;-0.0167551608191456
1900;126688.721999884;-0.0174532925199433
1900;126688.741999865;-0.0195476876223365
1900;126688.761999846;-0.0197222205475359
1900;126688.782000065;-0.0198967534727354
1900;126688.802000046;-0.0178023583703422
1900;126688.822000027;-0.0183259571459405
1900;126688.842000008;-0.0185004900711399
1900;126688.861999989;-0.0200712863979348
1900;126688.881999969;-0.020943951023932
1900;126688.90199995;-0.0191986217719376
1900;126688.921999931;-0.0197222205475359
1900;126688.941999912;-0.0178023583703422
1900;126688.961999893;-0.0183259571459405
1900;126688.981999874;-0.0176278254451427
1900;126689.001999855;-0.0183259571459405
1900;126689.021999836;-0.0202458193231342
1900;126689.042000055;-0.0228638132011257
1900;126689.062000036;-0.0244346095279206
1900;126689.082000017;-0.0253072741539178
1900;126689.101999998;-0.0270526034059121
1900;126689.121999979;-0.0282743338823081
1900;126689.14199996;-0.0289724655831059
1900;126689.161999941;-0.0296705972839036
1900;126689.181999922;-0.0280998009571087
1900;126689.201999903;-0.0277507351067098
1900;126689.221999884;-0.028623399732707
1900;126689.241999865;-0.0287979326579064
1900;126689.261999846;-0.0300196631343025
1900;126689.282000065;-0.0312413936106985
1900;126689.302000046;-0.0303687289847013
1900;126689.322000027;-0.0312413936106985
1900;126689.342000008;-0.0317649923862968
1900;126689.361999989;-0.0307177948351002
1900;126689.381999969;-0.0270526034059121
1900;126689.40199995;-0.0263544717051144
1900;126689.421999931;-0.0268780704807127
1900;126689.441999912;-0.0258308729295161
1900;126689.461999893;-0.0294960643587042
1900;126689.481999874;-0.0294960643587042
1900;126689.501999855;-0.0289724655831059
1900;126689.521999836;-0.0268780704807127
1900;126689.542000055;-0.0265290046303138
1900;126689.562000036;-0.0261799387799149
1900;126689.582000017;-0.02460914245312
1900;126689.601999998;-0.0230383461263252
1900;126689.621999979;-0.0230383461263252
1900;126689.64199996;-0.0230383461263252
1900;126689.661999941;-0.0219911485751286
1900;126689.681999922;-0.022165681500328
1900;126689.701999903;-0.0240855436775217
1900;126689.721999884;-0.0219911485751286
1900;126689.741999865;-0.0193731546971371
1900;126689.761999846;-0.0164060949687467
1900;126689.782000065;-0.0144862327915529
1900;126689.802000046;-0.0125663706143592
1900;126689.822000027;-0.0127409035395586
1900;126689.842000008;-0.0136135681655558
1900;126689.861999989;-0.0125663706143592
1900;126689.881999969;-0.0115191730631626
1900;126689.90199995;-0.00942477796076938
1900;126689.921999931;-0.00575958653158129
1900;126689.941999912;0.000872664625997165
1900;126689.961999893;0.00715584993317675
1900;126689.981999874;0.0127409035395586
1900;126690.001999855;0.0171042266695444
1900;126690.021999836;0.0202458193231342
1900;126690.042000055;0.022165681500328
1900;126690.062000036;0.0260054058547155
1900;126690.082000017;0.0291469985083053
1900;126690.101999998;0.0340339204138894
1900;126690.121999979;0.0347320521146872
1900;126690.14199996;0.0375245789178781
1900;126690.161999941;0.0401425727958696
1900;126690.181999922;0.0411897703470662
1900;126690.201999903;0.0406661715714679
1900;126690.221999884;0.0424115008234622
1900;126690.241999865;0.0404916386462684
1900;126690.261999846;0.0413643032722656
1900;126690.282000065;0.0422369678982628
1900;126690.302000046;0.0460766922526503
1900;126690.322000027;0.0513126800086333
1900;126690.342000008;0.0551524043630208
1900;126690.361999989;0.0588175957922089
1900;126690.381999969;0.0630063859969953
1900;126690.40199995;0.0684169066781777
1900;126690.421999931;0.0736528944341607
1900;126690.441999912;0.0797615468161409
1900;126690.461999893;0.0832522053201295
1900;126690.481999874;0.0841248699461267
1900;126690.501999855;0.083426738245329
1900;126690.521999836;0.0801106126665397
1900;126690.542000055;0.0773180858633488
1900;126690.562000036;0.0736528944341607
1900;126690.582000017;0.0740019602845596
1900;126690.601999998;0.075398223686155
1900;126690.621999979;0.0787143492649443
1900;126690.64199996;0.0842994028713261
1900;126690.661999941;0.0886627260013119
1900;126690.681999922;0.0930260491312978
1900;126690.701999903;0.0972148393360842
1900;126690.721999884;0.100530964914873
1900;126690.741999865;0.100530964914873
1900;126690.761999846;0.101229096615671
1900;126690.782000065;0.100530964914873
1900;126690.802000046;0.0998328332140757
1900;126690.822000027;0.103148958792865
1900;126690.842000008;0.107337748997651
1900;126690.861999989;0.113097335529233
1900;126690.881999969;0.117635191584418
1900;126690.90199995;0.120602251312808
1900;126690.921999931;0.120602251312808
1900;126690.941999912;0.117984257434817
1900;126690.961999893;0.114493598930828
1900;126690.981999874;0.110653874576441
1900;126691.001999855;0.111002940426839
1900;126691.021999836;0.114319066005629
1900;126691.042000055;0.119555053761612
1900;126691.062000036;0.126012771993991
1900;126691.082000017;0.13229595730117
1900;126691.101999998;0.135612082879959
1900;126691.121999979;0.134913951179162
1900;126691.14199996;0.134215819478364
1900;126691.161999941;0.136135681655558
1900;126691.181999922;0.140499004785544
1900;126691.201999903;0.145385926691128
1900;126691.221999884;0.148876585195116
1900;126691.241999865;0.151843644923507
1900;126691.261999846;0.156032435128293
1900;126691.282000065;0.160221225333079
1900;126691.302000046;0.164060949687467
1900;126691.322000027;0.166853476490658
1900;126691.342000008;0.174358392274234
1900;126691.361999989;0.178023583703422
1900;126691.381999969;0.180117978805815
1900;126691.40199995;0.184655834861
1900;126691.421999931;0.186401164112994
1900;126691.441999912;0.189193690916185
1900;126691.461999893;0.191462618943778
1900;126691.481999874;0.193033415270573
1900;126691.501999855;0.195302343298165
1900;126691.521999836;0.19704767255016
1900;126691.542000055;0.199665666428151
1900;126691.562000036;0.205774318810131
1900;126691.582000017;0.211359372416513
1900;126691.601999998;0.216769893097696
1900;126691.621999979;0.218864288200089
1900;126691.64199996;0.223402144255274
1900;126691.661999941;0.227067335684462
1900;126691.681999922;0.232477856365645
1900;126691.701999903;0.238761041672824
1900;126691.721999884;0.245218759905203
1900;126691.741999865;0.247836753783195
1900;126691.761999846;0.250280214735987
1900;126691.782000065;0.253945406165175
1900;126691.802000046;0.254992603716372
1900;126691.822000027;0.258308729295161
1900;126691.842000008;0.259181393921158
1900;126691.861999989;0.259530459771557
1900;126691.881999969;0.261450321948751
1900;126691.90199995;0.262497519499947
1900;126691.921999931;0.263893782901543
1900;126691.941999912;0.264068315826742
1900;126691.961999893;0.264940980452739
1900;126691.981999874;0.266337243854335
1900;126692.001999855;0.266162710929135
1900;126692.021999836;0.268082573106329
1900;126692.042000055;0.270351501133922
1900;126692.062000036;0.271049632834719
1900;126692.082000017;0.271747764535517
1900;126692.101999998;0.270526034059121
1900;126692.121999979;0.271922297460717
1900;126692.14199996;0.271747764535517
1900;126692.161999941;0.27384215963791
1900;126692.181999922;0.274889357189107
1900;126692.201999903;0.2769837522915
1900;126692.221999884;0.276111087665503
1900;126692.241999865;0.279776279094691
1900;126692.261999846;0.283965069299477
1900;126692.282000065;0.285710398551472
1900;126692.302000046;0.288677458279862
1900;126692.322000027;0.291120919232654
1900;126692.342000008;0.291644518008252
1900;126692.361999989;0.293389847260247
1900;126692.381999969;0.293913446035845
1900;126692.40199995;0.296007841138238
1900;126692.421999931;0.294087978961045
1900;126692.441999912;0.29234264970905
1900;126692.461999893;0.290073721681458
1900;126692.481999874;0.290946386307455
1900;126692.501999855;0.290073721681458
1900;126692.521999836;0.292866248484649
1900;126692.542000055;0.296531439913837
1900;126692.562000036;0.298800367941429
1900;126692.582000017;0.29862583501623
1900;126692.601999998;0.297927703315432
1900;126692.621999979;0.29548424236264
1900;126692.64199996;0.294960643587042
1900;126692.661999941;0.294786110661842
1900;126692.681999922;0.294437044811443
1900;126692.701999903;0.293040781409848
1900;126692.721999884;0.28920105705546
1900;126692.741999865;0.286408530252269
1900;126692.761999846;0.285361332701073
1900;126692.782000065;0.285535865626272
1900;126692.802000046;0.286059464401871
1900;126692.822000027;0.287630260728666
1900;126692.842000008;0.286583063177469
1900;126692.861999989;0.284314135149876
1900;126692.881999969;0.281172542496286
1900;126692.90199995;0.278380015693096
1900;126692.921999931;0.275936554740304
1900;126692.941999912;0.27401669256311
1900;126692.961999893;0.271573231610318
1900;126692.981999874;0.268431638956728
1900;126693.001999855;0.264940980452739
1900;126693.021999836;0.261101256098352
1900;126693.042000055;0.260926723173152
1900;126693.062000036;0.261973920724349
1900;126693.082000017;0.262497519499947
1900;126693.101999998;0.263719249976343
1900;126693.121999979;0.261450321948751
1900;126693.14199996;0.261799387799149
1900;126693.161999941;0.262497519499947
1900;126693.181999922;0.264068315826742
1900;126693.201999903;0.267209908480332
1900;126693.221999884;0.268431638956728
1900;126693.241999865;0.26773350725593
1900;126693.261999846;0.26790804018113
1900;126693.282000065;0.268082573106329
1900;126693.302000046;0.268431638956728
1900;126693.322000027;0.269304303582725
1900;126693.342000008;0.267384441405531
1900;126693.361999989;0.265639112153537
1900;126693.381999969;0.26459191460234
1900;126693.40199995;0.262148453649548
1900;126693.421999931;0.261275789023551
1900;126693.441999912;0.260403124397554
1900;126693.461999893;0.259181393921158
1900;126693.481999874;0.257086998818765
1900;126693.501999855;0.255690735417169
1900;126693.521999836;0.253421807389577
1900;126693.542000055;0.250280214735987
1900;126693.562000036;0.248360352558793
1900;126693.582000017;0.244869694054804
1900;126693.601999998;0.239459173373622
1900;126693.621999979;0.236666646570431
1900;126693.64199996;0.235095850243636
1900;126693.661999941;0.232652389290844
1900;126693.681999922;0.230383461263252
1900;126693.701999903;0.23090706003885
1900;126693.721999884;0.229685329562454
1900;126693.741999865;0.227241868609662
1900;126693.761999846;0.22776546738526
1900;126693.782000065;0.228289066160858
1900;126693.802000046;0.228289066160858
1900;126693.822000027;0.227067335684462
1900;126693.842000008;0.224449341806471
1900;126693.861999989;0.22165681500328
1900;126693.881999969;0.218864288200089
1900;126693.90199995;0.216246294322097
1900;126693.921999931;0.21223203704251
1900;126693.941999912;0.208566845613322
1900;126693.961999893;0.203679923707738
1900;126693.981999874;0.201061929829747
1900;126694.001999855;0.196349540849362
1900;126694.021999836;0.191811684794177
1900;126694.042000055;0.190240888467382
1900;126694.062000036;0.185353966561798
1900;126694.082000017;0.181339709282211
1900;126694.101999998;0.179070781254618
1900;126694.121999979;0.176976386152225
1900;126694.14199996;0.17243853009704
1900;126694.161999941;0.169471470368649
1900;126694.181999922;0.168424272817453
1900;126694.201999903;0.164933614313464
1900;126694.221999884;0.161093889959077
1900;126694.241999865;0.157428698529889
1900;126694.261999846;0.151843644923507
1900;126694.282000065;0.149225651045515
1900;126694.302000046;0.146956723017923
1900;126694.322000027;0.145036860840729
1900;126694.342000008;0.140848070635942
1900;126694.361999989;0.138230076757951
1900;126694.381999969;0.134739418253962
1900;126694.40199995;0.132121424375971
1900;126694.421999931;0.130027029273578
1900;126694.441999912;0.129503430497979
1900;126694.461999893;0.130201562198777
1900;126694.481999874;0.131597825600372
1900;126694.501999855;0.129852496348378
1900;126694.521999836;0.125314640293193
1900;126694.542000055;0.118856922060814
1900;126694.562000036;0.111352006277238
1900;126694.582000017;0.102625360017267
1900;126694.601999998;0.0982620368872808
