GPSWeek [weeks];GPSSecondsOfWeek [s];Longitude (GT Lon) [deg];Longitude Cov (GT Lon Cov) [deg];Latitude (GT Lat) [deg];Latitude Cov (GT Lat Cov) [deg];Height above ellipsoid (GT Height) [m];Height above ellipsoid Cov (GT Height Cov) [m];Heading (0° = East, counterclockwise) - (GT Heading) [rad];Heading Cov (0° = East, counterclockwise) - (GT Heading Cov) [rad];Acceleration (GT Acceleration) [ms^2];Acceleration Cov (GT Acceleration Cov) [ms^2];Velocity (GT Velocity) [m/s];Velocity Cov (GT Velocity Cov) [m/s];Yaw-Rate (GT Yaw-rate) [rad/s];Yaw-Rate Cov (GT Yaw-rate Cov) [rad/s];GPS time of week of the navigation epoch (iTOW) [ms];Longitude (lon) [deg];Latitude (lat) [deg];Height above ellipsoid (height) [m];Height above mean sea level (hMSL) [m];Horizontal accuracy estimate (hAcc) [m];Vertical accuracy estimate (vAcc) [m]
1900;126720.6;13.3727075200319;0.00151441287270727;52.5075938926564;0.0023555098912611;77.577396770025;0.00242545696716858;1.86967698094805;8.92044709008669E-07;-0.360822470241337;0.00534375645002174;5.62854657512042;0.000309988452349425;0.195137476872299;1.50442541369829E-06;126720600;13.3726618;52.5075696;90.827;48.631;1.106;-1
1900;126720.8;13.3727020238322;0.00150638527301438;52.5076032802844;0.0023760739648858;77.5603678371033;0.00240726731794267;1.90796057212913;8.93725833832176E-07;-0.385770080369388;0.00534351565867039;5.55382391374193;0.000309940881495285;0.193725145358813;1.50417623559399E-06;126720800;13.3726577;52.5075791;90.664;48.468;1.098;-1
1900;126721;13.3726960017531;0.00149891745236301;52.5076124056019;0.0023587394602081;77.5432347944504;0.00238899107689762;1.94638118108375;8.95346459999845E-07;-0.402063127130803;0.00534352135681626;5.47471747970132;0.000309854941413767;0.188450072219669;1.50393531315561E-06;126721000;13.3726519;52.5075881;90.629;48.433;1.089;-1
1900;126721.2;13.3726895035124;0.00149156429096491;52.5076211973616;0.00233888740115631;77.5260072790746;0.00237065248206077;1.98428923326128;8.96870057148824E-07;-0.388607782955861;0.00534386292855429;5.39511361399808;0.000309750768689887;0.186491844077454;1.50370321886607E-06;126721200;13.3726462;52.5075972;90.59;48.394;1.079;-1
1900;126721.4;13.3726825678325;0.00148448072591821;52.5076297855424;0.00234478640968791;77.5086948720217;0.00235227782905047;2.02153144294466;8.98260352200137E-07;-0.345571527837019;0.00534420411387646;5.32114991397115;0.000309670559083768;0.185622982408777;1.50348028239818E-06;126721400;13.3726409;52.5076067;90.477;48.281;1.067;-1
1900;126721.6;13.3726752175786;0.0014778892210036;52.5076380003683;0.00221112002978527;77.4913078432501;0.00233389540177046;2.0588821123586;8.99482114309234E-07;-0.269789904328424;0.00534393209759882;5.25911329144442;0.000309642645814321;0.18378658625635;1.50326748317496E-06;126721600;13.372636;52.5076161;90.242;48.046;1.055;-1
1900;126721.8;13.3726674329013;0.00147075133699371;52.5076460671748;0.00220127473106328;77.473856590762;0.00231553547082139;2.09537174466726;9.00502345342175E-07;-0.172292073259833;0.00534363174754544;5.21462586772403;0.000309579679040046;0.186149290294645;1.50306458958811E-06;126721800;13.3726311;52.5076256;90.043;47.847;1.041;-1
1900;126722;13.3726592214342;0.00146343762533678;52.5076537901782;0.00212071699440913;77.4563520423578;0.00229723024923698;2.13200591983687;9.01291714059774E-07;-0.0748778234401074;0.00534367141561689;5.19003978585318;0.000309492307773133;0.183240355593598;1.50287386471596E-06;126722000;13.3726267;52.5076352;89.738;47.542;1.026;-1
1900;126722.2;13.3726505684528;0.00145613533207211;52.5076613770441;0.00202434011300016;77.4388054269095;0.00227901389504129;2.16788097559435;9.01822786362465E-07;0.0012292854360603;0.00534361987416489;5.18319839577621;0.000309422337194412;0.183657304368068;1.50269456364055E-06;126722200;13.3726218;52.5076446;89.391;47.195;1.011;-1
1900;126722.4;13.3726414739694;0.00144857274788119;52.5076688308047;0.00196007663052945;77.4212282367763;0.00226092234888042;2.20491431209579;9.02067501216225E-07;0.0369708406943674;0.00534366907465182;5.1876951489104;0.000309339229127564;0.191348710592226;1.5025264249511E-06;126722400;13.3726152;52.5076531;89.115;46.918;0.999;-1
1900;126722.6;13.3726318937891;0.00144064570184397;52.5076760160882;0.0018990148114658;77.4036324192386;0.00224299318219355;2.24409513209658;9.02003000173924E-07;0.0394116305037852;0.00534373923401495;5.19576707138387;0.000309268484560935;0.203677652102843;1.50237083035322E-06;126722600;13.3726087;52.5076617;88.858;46.662;0.985;-1
1900;126722.8;13.3726218235967;0.00143237008037196;52.5076830264678;0.00185406966980381;77.386029980685;0.00222526553588158;2.28657232510601;9.01608123091036E-07;0.0253109448096775;0.00534352433254705;5.20228696416995;0.000309217870699191;0.213577337388031;1.50222826196194E-06;126722800;13.3726004;52.5076694;88.704;46.508;0.976;-1
1900;126723;13.3726112622154;0.0014238333057063;52.507689681847;0.0017996926277022;77.3684334944278;0.00220778007330806;2.32977002778327;9.00859813681443E-07;0.0240541143040982;0.00534307534283445;5.20678612355592;0.000309159495593227;0.215372715750555;1.50209796122719E-06;126723000;13.3725905;52.5076763;88.647;46.45;0.975;-1
1900;126723.2;13.3726002138244;0.00141493448971267;52.5076960838402;0.00171577283512524;77.3508555541172;0.00219057886135064;2.37230832168375;8.99742790557196E-07;0.0505503687280737;0.0053425877998673;5.21385927055378;0.000309087038917712;0.218607768771642;1.50198244085951E-06;126723200;13.3725802;52.5076831;88.605;46.408;0.972;-1
1900;126723.4;13.3725886790082;0.00140559976906533;52.5077021937743;0.00162153917999195;77.3333087179908;0.00217370435062758;2.41844239310858;8.98243762405926E-07;0.0882366606973842;0.0053422418188959;5.22774710666744;0.000308979808837962;0.239674813184649;1.50188137514306E-06;126723400;13.3725691;52.5076893;88.558;46.362;0.971;-1
1900;126723.6;13.3725766411354;0.00139553689754186;52.5077079636554;0.00156431403508164;77.3158053875185;0.00215719804415105;2.46859492061125;8.96348849909822E-07;0.116070271273855;0.00534218635874027;5.2484387664345;0.000308848309946107;0.264188914052351;1.50179549449322E-06;126723600;13.3725573;52.5076951;88.509;46.313;0.971;-1
1900;126723.8;13.372564060003;0.00138553662546835;52.5077133366517;0.00141032853465699;77.2983578264984;0.00214110034976845;2.52347849134073;8.9404972639312E-07;0.122317477260364;0.00534222306516855;5.27273918155968;0.000308737365020709;0.279626522938352;1.50172522484961E-06;126723800;13.3725451;52.5077008;88.444;46.247;0.971;-1
1900;126724;13.3725509356713;0.00137482342160195;52.507718285687;0.00140536994446129;77.2809779312832;0.00212545059401787;2.58055531081935;8.91336965060928E-07;0.109219265743887;0.00534226623099689;5.29607103365742;0.000308652412529141;0.29041336111387;1.50166916422719E-06;126724000;13.372532;52.5077058;88.4;46.204;0.97;-1
1900;126724.2;13.3725372875212;0.00136392154976479;52.5077228607632;0.00133116035933064;77.2636773136563;0.00211028702463464;2.63970813446542;8.8820033842075E-07;0.0982378606667855;0.00534273942815897;5.31662283075436;0.000308603243689753;0.295758613781214;1.50162784440134E-06;126724200;13.3725185;52.507711;88.304;46.108;0.97;-1
1900;126724.4;13.3725231502845;0.00135292722938225;52.5077268732767;0.0012741249122866;77.2464675731994;0.00209564685401351;2.69966959884814;8.84637283267145E-07;0.0998047818273868;0.0053439657550748;5.33617632774961;0.000308648075454698;0.305160721030815;1.50160254351048E-06;126724400;13.3725044;52.5077156;88.358;46.162;0.968;-1
1900;126724.6;13.3725085811163;0.00134209967400476;52.5077303892273;0.00119614334529074;77.229359824075;0.00208156626458845;2.75742460369418;8.8065370397227E-07;0.112982273482656;0.00534514512808927;5.3574539240805;0.000308892008009265;0.283913231438866;1.5015926200361E-06;126724600;13.3724897;52.5077195;88.371;46.175;0.965;-1
1900;126724.8;13.3724936281295;0.00133121424691948;52.5077333457392;0.0010876321925718;77.2123648383397;0.00206808044818406;2.81169225913792;8.76251409978762E-07;0.127296970314475;0.00534775563308456;5.38136381440369;0.00030923608921744;0.244699714730104;1.50159673704673E-06;126724800;13.3724752;52.5077231;88.275;46.079;0.961;-1
1900;126725;13.372478370839;0.0013211232298086;52.5077357242133;0.000933949323521063;77.1954934902975;0.00205522364373182;2.85431270012604;8.71437038816868E-07;0.146235238522655;0.00538220262916411;5.40857837760209;0.000309531089130052;0.177198121109661;1.50161546114512E-06;126725000;13.3724603;52.5077262;88.132;45.935;0.962;-1
1900;126725.2;13.3724628907369;0.00131189857726589;52.5077379126238;0.00087846453180591;77.1787563465414;0.00204302388661033;2.8803742915544;8.66213761308088E-07;0.170953864790447;0.005562645741811;5.4402886339305;0.00031338760515611;0.0876514481100138;1.6876895927025E-06;126725200;13.372445;52.5077286;88.083;45.887;0.963;-1
1900;126725.4;13.3724472473234;0.00130326919923489;52.5077397642273;0.000871024918768179;77.1621720155156;0.00203127958364599;2.88932967862547;8.60409159541204E-07;0.197367903424852;0.00569361451561103;5.47707654478885;0.000314797748045029;0.00800707505919424;1.68773914220302E-06;126725400;13.3724295;52.5077307;87.99;45.794;0.964;-1
1900;126725.6;13.3724314727914;0.00129539726044626;52.507741926341;0.000872322839961121;77.1457560598946;0.00201988554541812;2.88203093717489;8.53964159872274E-07;0.225260384441538;0.00570936646693429;5.51929045122624;0.000314634231567863;-0.0787247833026747;1.68779436558062E-06;126725600;13.3724142;52.5077334;87.825;45.628;0.965;-1
1900;126725.8;13.3724156397418;0.00128785702200843;52.5077441914988;0.000910689423636472;77.1295182427422;0.00200887088841431;2.8583757735228;8.46896915695531E-07;0.273568851211706;0.00570884489896067;5.56855971293446;0.000314808089400181;-0.156894797958767;1.68785767756113E-06;126725800;13.3723984;52.5077362;87.858;45.662;0.966;-1
1900;126726;13.3723997794355;0.00128089196164383;52.5077468268996;0.000859207090499777;77.1134682892668;0.00199826158288833;2.81838102444831;8.39234201866899E-07;0.360185751376234;0.00570967181823738;5.63144685072946;0.000314877364261017;-0.220769059183658;1.68792851927749E-06;126726000;13.3723831;52.5077388;87.746;45.549;0.967;-1
1900;126726.2;13.3723839540337;0.00127388432741129;52.5077499508017;0.000845220024500385;77.0976148866933;0.00198808052576349;2.76998553355295;8.31007887677503E-07;0.471588114313308;0.00571051875655725;5.71443127136719;0.000314797907675327;-0.261323688046568;1.68800781639864E-06;126726200;13.3723677;52.5077417;87.654;45.457;0.969;-1
1900;126726.4;13.3723681574847;0.00126667690384596;52.5077535718075;0.000839038676611247;77.0819662383184;0.00197834758860027;2.71200293012001;8.22251113565587E-07;0.57138858882832;0.00571078583061054;5.81919902889236;0.000314664398306522;-0.314997105206295;1.6880944374211E-06;126726400;13.3723528;52.5077458;87.459;45.263;0.97;-1
1900;126726.6;13.3723524887129;0.00125900026896722;52.507758049282;0.000907233130779219;77.066530107613;0.00196907963389556;2.64454298499414;8.13002080634463E-07;0.629167445119307;0.00571087855576662;5.94004305988798;0.000314523304730763;-0.359947614993642;1.68819014527458E-06;126726600;13.3723371;52.5077502;87.436;45.24;0.971;-1
1900;126726.8;13.3723370632137;0.00125079070129351;52.5077632042238;0.0010047865220862;77.0513135200136;0.00196029062464681;2.56938044854426;8.03290615401802E-07;0.647125584894259;0.00571096470475064;6.06818608132489;0.000314395167298495;-0.388640021042002;1.68829379494676E-06;126726800;13.3723219;52.5077551;87.389;45.192;0.973;-1
1900;126727;13.3723220337607;0.00124188119029003;52.5077692537284;0.00103222455530557;77.0363233082706;0.00195199170754821;2.48817702356076;7.93170661664238E-07;0.649122011340518;0.00571077286708839;6.19777101055624;0.000314292160187148;-0.419135011030742;1.68840507430322E-06;126727000;13.3723078;52.5077612;87.207;45.01;0.975;-1
1900;126727.2;13.3723076010291;0.001231829259259;52.5077762078832;0.00101693616204506;77.0215655595978;0.00194419132384769;2.40496769981737;7.82684536592431E-07;0.659106734669411;0.00571095524306253;6.3285943838096;0.000314219180113967;-0.413413164242711;1.68852096296071E-06;126727200;13.372295;52.5077687;86.978;44.782;0.978;-1
1900;126727.4;13.3722939024849;0.0012209717833897;52.507784002375;0.00102077280471401;77.0070458514197;0.00193689538154824;2.31933303028911;7.71896928088047E-07;0.652061439819778;0.0057110865671233;6.46011962731425;0.000314228677260716;-0.439136522773941;1.68864096546609E-06;126727400;13.372281;52.5077759;86.906;44.71;0.983;-1
1900;126727.6;13.372281120405;0.00120893571626931;52.5077925779892;0.00111755528259875;76.9927688612377;0.00193010746160025;2.23277908161569;7.60849793151003E-07;0.63496711347269;0.00571110779653248;6.5888385741589;0.000314256718559235;-0.428330624759233;1.68877348157068E-06;126727600;13.3722686;52.5077846;86.814;44.618;0.989;-1
1900;126727.8;13.3722693914192;0.00119637382626838;52.5078020873391;0.00117424739619646;76.9787393562087;0.00192382892585191;2.14643357315022;7.49594381485078E-07;0.613848232820062;0.00571123279291463;6.71399736401765;0.000314313811353628;-0.426008831745687;1.68890601738447E-06;126727800;13.3722563;52.5077937;86.696;44.5;0.997;-1
1900;126728;13.3722588382599;0.00118365180471752;52.5078123396566;0.00122255882693433;76.9649609996577;0.00191805902616529;2.0625353638989;7.38187284234518E-07;0.568886877135961;0.00571136843145346;6.83270234932063;0.000314423641350022;-0.419351300195291;1.6890451248613E-06;126728000;13.3722456;52.5078034;86.611;44.414;1.009;-1
1900;126728.2;13.3722495906596;0.00117072862790125;52.5078232178817;0.00126277816221674;76.9514372011014;0.00191279499493886;1.98154105572759;7.26679055513232E-07;0.506677800711316;0.0057113801957417;6.94042143884963;0.000314598414698133;-0.389738301809217;1.68918813936999E-06;126728200;13.3722367;52.5078142;86.513;44.316;1.025;-1
1900;126728.5;13.3722381736654;0.00115192504164744;52.5078406323112;0.00129656268311638;76.9316355202299;0.0019058369435402;1.87229241183664;7.09344897400037E-07;0.394002790153419;0.00571207722827394;7.07586189835191;0.000314901853320601;-0.334379859467059;1.68940975604887E-06;126728500;13.3722231;52.5078305;86.365;44.168;1.058;-1
1900;126728.7;13.3722321022952;0.00114017786287157;52.5078527964614;0.00141840560912172;76.9187607709301;0.00190181392695322;1.81400387324902;6.97809882689123E-07;0.342120774483839;0.00571232398589203;7.14875990729836;0.000315048172594817;-0.244226932033458;1.68956334083762E-06;126728700;13.3722167;52.5078422;86.214;44.017;1.07;-1
1900;126728.9;13.3722269616382;0.0011292683037878;52.5078652334206;0.0014792790073417;76.9061493983906;0.0018982737770665;1.77593740414135;6.86345722254283E-07;0.326456928761879;0.00571299140278231;7.21509174037266;0.000315121504716661;-0.142902385896496;1.68971776083952E-06;126728900;13.3722132;52.5078557;86.049;43.852;1.059;-1
1900;126729.1;13.3722223763971;0.00111968335008484;52.5078778711442;0.00153277920689829;76.8938029934052;0.00189520660797938;1.75523652025148;6.75003984097939E-07;0.344507587546758;0.00571333584411869;7.28157161422935;0.000315150029465932;-0.0699390824583932;1.68987509383656E-06;126729100;13.3722082;52.5078683;85.989;43.792;1.058;-1
1900;126729.3;13.3722180465662;0.00111147549255632;52.5078906938995;0.00153142204166837;76.8817225886074;0.00189260124023901;1.74742335736489;6.638318846181E-07;0.40298330736786;0.00571364844098974;7.35573356162538;0.00031521177757625;-0.0182931003134814;1.69003008026966E-06;126729300;13.3722025;52.5078804;85.882;43.686;1.056;-1
1900;126729.5;13.372213741232;0.00110454561090906;52.5079036712906;0.00154700603422606;76.8699090152251;0.00189044540679466;1.74652099112969;6.5287901646343E-07;0.481391789430214;0.00571287171900717;7.44405924690068;0.00031533209432206;-0.002281118440201;1.69018668060658E-06;126729500;13.3721967;52.5078925;85.777;43.58;1.054;-1
1900;126729.7;13.3722093983327;0.00109892718654885;52.5079167400014;0.00152026823937038;76.8583623734813;0.00188872587869029;1.7450474018447;6.42189399639896E-07;0.552514314551927;0.00571238498608048;7.54783061482386;0.000315413743217847;-0.00696358689090308;1.69034194048349E-06;126729700;13.3721915;52.507905;85.744;43.547;1.051;-1
1900;126729.9;13.3722050204028;0.00109470686657335;52.507930028348;0.00155468983790683;76.8470828517213;0.00188742852246469;1.74443027978185;6.31814771632027E-07;0.592440462153074;0.00571253820718641;7.66293397039488;0.000315443100326534;-0.00365746835969919;1.6904945453544E-06;126729900;13.3721858;52.5079174;85.828;43.632;1.049;-1
1900;126730.1;13.3722005926483;0.00109169166043459;52.5079434799445;0.00156658119336508;76.8360703613345;0.00188653837260333;1.74353622827484;6.21804939436565E-07;0.596100163459005;0.00571290284975223;7.78242032397445;0.000315492244764008;-0.00422632512380904;1.6906446942762E-06;126730100;13.3721813;52.5079306;85.944;43.747;1.049;-1
1900;126730.3;13.3721960973877;0.00109026977627738;52.5079571997961;0.00160491286150308;76.8253246040358;0.00188603971165941;1.7437969418556;6.12205186574109E-07;0.565043933835864;0.0057124768824239;7.89900530297218;0.000315588152521858;0.00885858246208399;1.69079476924437E-06;126730300;13.3721741;52.507943;85.937;43.741;1.048;-1
1900;126730.5;13.372191519536;0.00109069731354803;52.5079711728663;0.00165294342353118;76.814845303721;0.00188591625423822;1.74588675048342;6.03054035003127E-07;0.51764546802979;0.00571166120205172;8.00735902514796;0.000315663680059374;0.00845482219969638;1.69094307250903E-06;126730500;13.3721682;52.5079559;85.913;43.717;1.048;-1
1900;126730.7;13.3721868506467;0.00109247616983551;52.5079852943675;0.00165719968599903;76.8046314796754;0.00188615124187903;1.74738965076211;5.94396561798464E-07;0.470208280313486;0.00571106471217265;8.10610848816157;0.000315676570640542;0.00801872335820985;1.69108592674064E-06;126730700;13.3721627;52.5079689;86.04;43.843;1.047;-1
1900;126730.9;13.3721820826003;0.001094908516217;52.5079995284317;0.00164948341340307;76.7946823039169;0.00188672749357501;1.74857116866323;5.86281862073596E-07;0.427025756418696;0.00571163060415526;8.19562132207465;0.000315626758277973;0.00423558547898675;1.69122358514261E-06;126730900;13.3721566;52.5079821;86.158;43.961;1.047;-1
1900;126731.1;13.3721774472697;0.00111592062149406;52.5080136807367;0.00172970320621552;76.7849967365123;0.00188762744517709;1.74884651500712;5.78743631096481E-07;0.401732422675216;0.00571218482053096;8.27826673383304;0.000315622164832868;0.000397551210460006;1.69136523221686E-06;126731100;13.37215;52.5079956;86.228;44.032;1.048;-1
1900;126731.3;13.3721725689926;0.00111799302202552;52.5080281541345;0.00170981975458408;76.775573444575;0.00188883321054432;1.74851164790297;5.71826252551801E-07;0.371468702820887;0.00571170427089997;8.35560525256128;0.000315747267143078;-0.0029526405046763;1.69149625812283E-06;126731300;13.3721436;52.5080093;86.361;44.164;1.049;-1
1900;126731.5;13.3721676730645;0.00112119520907661;52.5080427834788;0.00166173233190646;76.7664114185863;0.00189032674726389;1.74668876163431;5.65564389506083E-07;0.344405612327835;0.00571092576983372;8.42697009663971;0.000315914568657226;-0.0127659805447984;1.69162169553979E-06;126731500;13.3721372;52.5080231;86.418;44.222;1.051;-1
1900;126731.7;13.3721627721059;0.00112673584841649;52.5080574948491;0.00166787885048446;76.7575086917649;0.00189208992842629;1.74564461808447;5.59991299860516E-07;0.312691716875468;0.00571109769984381;8.49302772037621;0.000315952797429047;0.000229246624777351;1.69174474154197E-06;126731700;13.3721327;52.5080374;86.719;44.523;1.053;-1
1900;126731.9;13.3721581644629;0.00114882911731863;52.5080723834309;0.00174439314110013;76.7488636952716;0.0018941045769169;1.74597466268185;5.55128342886358E-07;0.269399077452684;0.0057105529438139;8.55069247662741;0.000315333164210264;-0.000722867349773385;1.69186753174524E-06;126731900;13.3721266;52.5080517;86.596;44.4;1.055;-1
1900;126732.1;13.3721534777727;0.00115379155676903;52.5080872794314;0.00177038084581107;76.7404746035711;0.0018963524789141;1.74676616278732;5.51019479277643E-07;0.264246300037046;0.00571133703077037;8.6058870435363;0.000315672358424362;0.000204880577855234;1.69198405643922E-06;126732100;13.3721237;52.5080663;86.897;44.701;1.038;-1
1900;126732.3;13.3721484407936;0.00114954915741712;52.5081023384933;0.00182047661650041;76.7323393443042;0.00189881543572926;1.74701086367753;5.47701156048596E-07;0.194736850083226;0.00571142103073398;8.65229648265781;0.000316023881277611;0.0040721787425967;1.69209194809144E-06;126732300;13.3721179;52.5080806;86.866;44.669;1.029;-1
1900;126732.5;13.3721433926764;0.00114639805464165;52.5081174276966;0.00182710997143249;76.7244558722035;0.0019014754011118;1.74701406147689;5.45192431802845E-07;0.104438218057309;0.00571198360175913;8.68250009250975;0.000316125152978002;-0.000192345701981543;1.69219230305162E-06;126732500;13.3721128;52.5080946;87.016;44.82;1.029;-1
1900;126732.7;13.3721383587649;0.00114462590430217;52.5081324899741;0.00186858150003496;76.7168222427942;0.0019043145392664;1.74650641436281;5.43519552848934E-07;0.0157074936741427;0.0057124757435204;8.69430936455244;0.000316181591225205;-0.00377715900746056;1.6922875570243E-06;126732700;13.3721073;52.5081092;86.961;44.765;1.028;-1
1900;126732.9;13.3721333223457;0.00114436690101483;52.5081476924235;0.00191040895476773;76.7094362644142;0.00190731524300849;1.74560319931616;5.42702602765662E-07;-0.0562326060151008;0.0057121303833368;8.68984681697964;0.000316262507545232;-0.00652967308434523;1.69237700130038E-06;126732900;13.372101;52.508124;86.818;44.622;1.029;-1
1900;126733.1;13.3721283120628;0.0011446623093487;52.5081628722257;0.00194800290595995;76.7022960284707;0.00191046012964092;1.74479385670177;5.42761195612017E-07;-0.0962042974916357;0.00571206959729641;8.67396138596391;0.000316325457005292;-0.00546260125453949;1.69246051992715E-06;126733100;13.3720961;52.5081386;86.828;44.632;1.03;-1
1900;126733.3;13.3721233391095;0.00114646507138008;52.5081778201094;0.00200200153923816;76.6953990251886;0.0019137320780451;1.74352801371581;5.43715343095045E-07;-0.0975739659052323;0.00571232103194409;8.65404133692795;0.000316375727347962;-0.00538960057830755;1.69253402690854E-06;126733300;13.3720922;52.5081536;86.936;44.74;1.032;-1
1900;126733.5;13.3721184180501;0.00114947600497699;52.5081928115671;0.0019984315786923;76.6887429539385;0.00191711434412248;1.7425849768466;5.45580942233398E-07;-0.0856147655409412;0.0057123936919852;8.63575219194986;0.000316450351667639;-0.00506117703003798;1.69259911319525E-06;126733500;13.3720868;52.5081689;86.776;44.58;1.034;-1
1900;126733.7;13.372113513931;0.00115328473253588;52.5082079982517;0.00205221380590816;76.682325519622;0.00192059061653165;1.74146953460195;5.48368648992255E-07;-0.0842216816251447;0.00571250604426426;8.61893042907542;0.000316500061492386;-0.00496682203808974;1.69265639631904E-06;126733700;13.3720821;52.5081842;86.582;44.386;1.035;-1
1900;126733.9;13.372108641901;0.00115833619559396;52.5082231287348;0.00208983944173705;76.6761444020639;0.00192414500325765;1.74026008431367;5.52088843852897E-07;-0.0870556583544633;0.0057118587282143;8.60178038830668;0.000316493947937706;-0.00612524618461254;1.69270405353702E-06;126733900;13.3720786;52.5081997;86.44;44.244;1.036;-1
1900;126734.1;13.3721038249481;0.00116466051473118;52.5082381796902;0.00209949504882399;76.6701973875589;0.00192776202933796;1.7391186717455;5.56746910021121E-07;-0.0898243673453687;0.00571173951420335;8.58404451123995;0.000316334042205956;-0.00487201017536916;1.69274269295623E-06;126734100;13.3720745;52.5082149;86.364;44.168;1.037;-1
1900;126734.3;13.3720990388658;0.00117199814235758;52.5082532245973;0.00214926432448436;76.6644816741821;0.00193142663913777;1.73787828320275;5.62351005396107E-07;-0.0868879025124344;0.00571197267307488;8.56639717002363;0.000316117660193264;-0.00806161812788024;1.69276903349247E-06;126734300;13.3720694;52.5082301;86.263;44.067;1.039;-1
1900;126734.5;13.372094291525;0.00118066586119626;52.5082682538148;0.00219093859764719;76.6589950998712;0.00193512431009827;1.73690540292445;5.68904136751433E-07;-0.095827704591173;0.00571224464374203;8.54844101045561;0.000316119063745241;-0.00657258804114242;1.69278394917366E-06;126734500;13.3720648;52.5082456;86.094;43.898;1.039;-1
1900;126734.7;13.3720895813088;0.0011907397582415;52.5082832746053;0.00228088757996393;76.6537351175105;0.00193884107334396;1.73632557551626;5.7640531479043E-07;-0.125905617791043;0.00570971333056852;8.52651054610967;0.000316996902547448;-0.000606909939581765;1.6927878972476E-06;126734700;13.3720608;52.5082609;86.027;43.83;1.04;-1
1900;126734.9;13.3720849062349;0.00120235027406393;52.5082981300527;0.00236551926048576;76.6486992307647;0.00194256349753121;1.73630016970479;5.84850466112871E-07;-0.159013030469133;0.00568760237127015;8.49788435684515;0.000319428302115498;0.00182235846414116;1.69277605959457E-06;126734900;13.3720565;52.5082759;85.842;43.646;1.038;-1
1900;126735.1;13.3720799967573;0.00103557667846414;52.5083098061753;0.00183404373357947;76.6438853836707;0.0019462786643898;1.73646850265041;5.94425079187698E-07;-0.322550350518462;0.00568937063276791;8.44876366369746;0.000319250220324785;0.00399946744662419;1.69277093141491E-06;126735100;13.3720523;52.5082906;85.833;43.637;1.038;-1
1900;126735.3;13.3720753516089;0.00101048474969671;52.5083245793273;0.00182268336029533;76.6392907313258;0.00194997415073627;1.73693795544604;6.04996750612249E-07;-0.350712108810076;0.00571015133408138;8.38169016094856;0.000316845360572397;0.00250643635704576;1.69270852832403E-06;126735300;13.3720484;52.5083054;85.775;43.578;1.037;-1
1900;126735.5;13.3720707291695;0.000987175330483405;52.5083391760726;0.0017556666787342;76.634913390581;0.00195363804040633;1.73783546795234;6.1641260543164E-07;-0.389872995867045;0.00571246438827408;8.30770071349284;0.000316057129314371;0.00553311648092717;1.6926325462375E-06;126735500;13.3720439;52.5083205;85.665;43.468;1.034;-1
1900;126735.7;13.3720661259082;0.000965608975398017;52.5083536448399;0.00177619018023846;76.6307508946876;0.00195725890142614;1.7388972506412;6.28649841014203E-07;-0.421512978618365;0.00571204391535606;8.22637422032041;0.00031616795684463;0.00439187215462377;1.69254068366814E-06;126735700;13.3720395;52.5083353;85.496;43.3;1.032;-1
1900;126735.9;13.3720615322144;0.000945998284872276;52.5083680714467;0.0017792453349296;76.6268012264859;0.00196082576065891;1.73983546151716;6.41682404594436E-07;-0.438576133284105;0.00571198122186695;8.14011381596772;0.000316445909979052;0.00200846095401191;1.69243601275593E-06;126735900;13.3720346;52.5083495;85.278;43.082;1.027;-1
1900;126736.1;13.3720569806164;0.000927775129850117;52.50838230441;0.00180598205169623;76.6230624030827;0.00196432806398617;1.7404545736075;6.55481347385797E-07;-0.446296896810215;0.00571190305635485;8.05161410555656;0.000316614757368516;0.00432566550116688;1.69231659741237E-06;126736100;13.3720313;52.5083641;85.121;42.925;1.022;-1
1900;126736.3;13.3720524542762;0.000912112270386373;52.5083962713303;0.0017763868066249;76.619532231162;0.00196775566039409;1.74155495828381;6.70012815895763E-07;-0.457044327254016;0.00571186187531794;7.96140701157958;0.000316653881290665;0.00477706830897257;1.69218263061399E-06;126736300;13.372028;52.5083785;85.048;42.852;1.015;-1
1900;126736.5;13.3720479690159;0.000898137848275069;52.5084100772255;0.00173748264600061;76.6162089404704;0.00197109881325987;1.74231086677565;6.85239804040671E-07;-0.483059137279705;0.00571211829104889;7.86768702192965;0.000316617304132794;0.00592650326791988;1.69203372920242E-06;126736500;13.3720247;52.5083928;84.9;42.704;1.008;-1
1900;126736.7;13.3720435067732;0.000886133294812845;52.5084236500723;0.00179309189206604;76.6130908529218;0.00197434820351088;1.74323467825252;7.01124818068295E-07;-0.519153749278851;0.00571247655426362;7.76758918038647;0.000316552581719853;0.00314289801430082;1.69187114823479E-06;126736700;13.3720213;52.5084071;84.709;42.513;1.002;-1
1900;126736.9;13.3720390869676;0.00087642252588218;52.5084370666198;0.00176724362755741;76.6101760592459;0.00197749487650009;1.74389844073261;7.17624426787535E-07;-0.576823140451992;0.0057125538549059;7.65858716078161;0.000316542710484095;0.00134207749365093;1.69169615213908E-06;126736900;13.3720178;52.5084211;84.586;42.39;0.997;-1
1900;126737.1;13.3720347225435;0.000868879269912957;52.5084503352239;0.00184284495148668;76.6074629032402;0.00198053020422383;1.74472361282598;7.34692867575933E-07;-0.672855399573839;0.00571241310910663;7.53426030977518;0.000316577253176678;0.00416058830781992;1.69151006272669E-06;126737100;13.3720137;52.5084346;84.464;42.268;0.991;-1
