GPSWeek [weeks];GPSSecondsOfWeek [s];Solution status (sol stat);Position type (pos type);Latitude (lat) [deg];Longitude (lon) [deg];Height above mean sea level (hgt) [m];Undulation (undulation) [m];Datum ID number (datum id#);Latitude standard deviation (lat σ) [m];Longitude standard deviation (lon σ) [m];Height standard deviation (hgt σ) [m];Base station ID (stn id);Differential age in seconds (diff_age) [s];Solution age in seconds (sol_age) [s];Number of satellites tracked (#SVs);Number of satellites used in solution (#solnSVs);Number of satellites with L1/E1/B1 signals used in solution (#solnL1SVs);Number of satellites with multi-frequency signals used in solution (#solnMultiSVs);Extended solution status (ext sol stat);Galileo and BeiDou signals used mask (Galileo and BeiDou sig mask);GPS and GLONASS signals used mask (GPS and GLONASS sig mask)
1900;126683.3;0;54;52.5058759748959;13.3732916844659;37.7670256216079;39.5999984741211;61;0.680928528308868;0.831606149673462;0.421351373195648;4095;2;0;3;3;3;0;8;17;0
1900;126683.35;0;54;52.5058790931229;13.3732933652683;37.7692419039086;39.5999984741211;61;0.680928528308868;0.831606149673462;0.421351343393326;4095;2;0;3;3;3;0;8;17;0
1900;126683.4;0;54;52.5058822045829;13.3732950555878;37.7720798747614;39.5999984741211;61;0.680928528308868;0.831606149673462;0.421351343393326;4095;2;0;3;3;3;0;8;17;0
1900;126683.45;0;54;52.5058853126032;13.3732967428921;37.7750101862475;39.5999984741211;61;0.680928587913513;0.831606149673462;0.421351313591003;4095;2;0;3;3;3;0;8;17;0
1900;126683.5;0;54;52.5058884121854;13.3732984323175;37.7772904811427;39.5999984741211;61;0.680928587913513;0.831606149673462;0.421351313591003;4095;2;0;3;3;3;0;8;17;0
1900;126683.55;0;54;52.5058914987541;13.3733001184453;37.7791670178995;39.5999984741211;61;0.680928587913513;0.831606090068817;0.421351283788681;4095;2;0;3;3;3;0;8;17;0
1900;126683.6;0;54;52.5058945802118;13.3733018016812;37.7812976753339;39.5999984741211;61;0.680928587913513;0.831606090068817;0.421351283788681;4095;2;0;3;3;3;0;8;17;0
1900;126683.65;0;54;52.5058976569275;13.3733034809842;37.783919067122;39.5999984741211;61;0.680928647518158;0.831606090068817;0.421351283788681;4095;2;0;3;3;3;0;8;17;0
1900;126683.7;0;54;52.505900730991;13.3733051469973;37.7873997464776;39.5999984741211;61;0.680928647518158;0.831606090068817;0.421351253986359;4095;2;0;3;3;3;0;8;17;0
1900;126683.75;0;54;52.5059037948328;13.3733068064911;37.7901944546029;39.5999984741211;61;0.680928647518158;0.831606090068817;0.421351253986359;4095;2;0;3;3;3;0;8;17;0
1900;126683.8;0;54;52.5059068488862;13.373308439978;37.7920783068985;39.5999984741211;61;0.680928647518158;0.831606090068817;0.421351224184036;4095;2;0;3;3;3;0;8;17;0
1900;126683.85;0;54;52.5059098993457;13.3733100738409;37.7940176120028;39.5999984741211;61;0.680928647518158;0.831606090068817;0.421351224184036;4095;2;0;3;3;3;0;8;17;0
1900;126683.9;0;54;52.5059129379892;13.3733117204321;37.7964477054775;39.5999984741211;61;0.680928707122803;0.831606090068817;0.421351194381714;4095;2;0;3;3;3;0;8;17;0
1900;126683.95;0;54;52.5059159723217;13.3733133803676;37.799251742661;39.5999984741211;61;0.680928707122803;0.831606090068817;0.421351194381714;4095;2;0;3;3;3;0;8;17;0
1900;126684;0;54;52.5059189988092;13.3733150396426;37.8021455118433;39.5999984741211;61;0.680928707122803;0.831606090068817;0.421351164579391;4095;2;0;3;3;3;0;8;17;0
1900;126684.05;0;54;52.5059220889808;13.3733167409959;37.8055278630927;39.5999984741211;61;0.710129678249359;0.87769603729248;0.440478980541229;4095;2;0;4;3;3;0;8;17;0
1900;126684.1;0;54;52.5059251114577;13.3733183848008;37.8088784599677;39.5999984741211;61;0.710129678249359;0.87769603729248;0.440478980541229;4095;2;0;4;3;3;0;8;17;0
1900;126684.15;0;54;52.5059281351502;13.3733200089745;37.812369082123;39.5999984741211;61;0.710129678249359;0.87769603729248;0.440478950738907;4095;2;0;4;3;3;0;8;17;0
1900;126684.2;0;54;52.5059311481788;13.3733216270319;37.8157324017957;39.5999984741211;61;0.710129678249359;0.87769603729248;0.440478950738907;4095;2;0;4;3;3;0;8;17;0
1900;126684.25;0;54;52.5059341481468;13.3733232338648;37.8191551854834;39.5999984741211;61;0.710129737854004;0.87769603729248;0.440478920936584;4095;2;0;4;3;3;0;8;17;0
1900;126684.3;0;54;52.5059371353719;13.3733248479999;37.822760338895;39.5999984741211;61;0.710129737854004;0.87769603729248;0.440478920936584;4095;2;0;4;3;3;0;8;17;0
1900;126684.35;0;54;52.5059401147099;13.3733264627271;37.8251911792904;39.5999984741211;61;0.710129737854004;0.87769603729248;0.440478891134262;4095;2;0;4;3;3;0;8;17;0
1900;126684.4;0;54;52.5059430891102;13.3733280819759;37.8280638409778;39.5999984741211;61;0.710129737854004;0.87769603729248;0.440478891134262;4095;2;0;4;3;3;0;8;17;0
1900;126684.45;0;54;52.5059460606361;13.3733296973402;37.8299288731068;39.5999984741211;61;0.710129797458649;0.877695977687836;0.44047886133194;4095;2;0;4;3;3;0;8;17;0
1900;126684.5;0;54;52.5059490279048;13.373331302299;37.8307450823486;39.5999984741211;61;0.710129797458649;0.877695977687836;0.44047886133194;4095;2;0;4;3;3;0;8;17;0
1900;126684.55;0;54;52.5059519954076;13.3733328954793;37.8323689484969;39.5999984741211;61;0.710129797458649;0.877695977687836;0.440478831529617;4095;2;0;4;3;3;0;8;17;0
1900;126684.6;0;54;52.5059549595528;13.3733344745764;37.8353507583961;39.5999984741211;61;0.710129797458649;0.877695977687836;0.440478831529617;4095;2;0;4;3;3;0;8;17;0
1900;126684.65;0;54;52.5059579240076;13.3733360476015;37.8400108050555;39.5999984741211;61;0.710129797458649;0.877695977687836;0.440478801727295;4095;2;0;4;3;3;0;8;17;0
1900;126684.7;0;54;52.5059608769849;13.373337644843;37.8437707666308;39.5999984741211;61;0.710129857063293;0.877695977687836;0.440478801727295;4095;2;0;4;3;3;0;8;17;0
1900;126684.75;0;54;52.5059638099212;13.3733392354866;37.8468372551724;39.5999984741211;61;0.710129857063293;0.877695977687836;0.440478771924973;4095;2;0;4;3;3;0;8;17;0
1900;126684.8;0;54;52.5059667346455;13.3733408140798;37.8485666820779;39.5999984741211;61;0.710129857063293;0.877695977687836;0.440478771924973;4095;2;0;4;3;3;0;8;17;0
1900;126684.85;0;54;52.5059696424812;13.3733423986061;37.849418415688;39.5999984741211;61;0.710129857063293;0.877695977687836;0.44047874212265;4095;2;0;4;3;3;0;8;17;0
1900;126684.9;0;54;52.5059725497845;13.3733439677565;37.8504446838051;39.5999984741211;61;0.710129916667938;0.877695977687836;0.44047874212265;4095;2;0;4;3;3;0;8;17;0
1900;126684.95;0;54;52.5059754542194;13.3733455231351;37.8517327709123;39.5999984741211;61;0.710129916667938;0.877695977687836;0.440478712320328;4095;2;0;4;3;3;0;8;17;0
1900;126685;0;54;52.5059783559485;13.3733470818152;37.8537682648748;39.5999984741211;61;0.710129916667938;0.877695977687836;0.440478712320328;4095;2;0;4;3;3;0;8;17;0
1900;126685.05;0;54;52.5059814397668;13.3733487837983;37.8559347623959;39.5999984741211;61;0.734267473220825;0.924611985683441;0.460064589977264;4095;2;0;5;4;4;0;8;17;0
1900;126685.1;0;54;52.5059843234476;13.3733503334251;37.8573542237282;39.5999984741211;61;0.734267473220825;0.924611985683441;0.460064589977264;4095;2;0;5;4;4;0;8;17;0
1900;126685.15;0;54;52.5059872050791;13.3733518917909;37.8595615429804;39.5999984741211;61;0.734267473220825;0.924611985683441;0.460064560174942;4095;2;0;5;4;4;0;8;17;0
1900;126685.2;0;54;52.5059900769571;13.3733534652481;37.8623472610489;39.5999984741211;61;0.73426753282547;0.924611985683441;0.460064560174942;4095;2;0;5;4;4;0;8;17;0
1900;126685.25;0;54;52.505992940101;13.3733550306199;37.8653586329892;39.5999984741211;61;0.73426753282547;0.924611985683441;0.46006453037262;4095;2;0;5;4;4;0;8;17;0
1900;126685.3;0;54;52.5059958032089;13.3733565945542;37.8686544783413;39.5999984741211;61;0.73426753282547;0.924611985683441;0.46006453037262;4095;2;0;5;4;4;0;8;17;0
1900;126685.35;0;54;52.5059986580258;13.3733581619859;37.8719549709931;39.5999984741211;61;0.73426753282547;0.924611985683441;0.460064500570297;4095;2;0;5;4;4;0;8;17;0
1900;126685.4;0;54;52.5060015061219;13.3733597196459;37.8748629633337;39.5999984741211;61;0.73426753282547;0.924611985683441;0.460064500570297;4095;2;0;5;4;4;0;8;17;0
1900;126685.45;0;54;52.5060043424953;13.3733612582786;37.878000558354;39.5999984741211;61;0.734267592430115;0.924611985683441;0.460064470767975;4095;2;0;5;4;4;0;8;17;0
1900;126685.5;0;54;52.506007168005;13.37336278938;37.8803527317941;39.5999984741211;61;0.734267592430115;0.924611985683441;0.460064470767975;4095;2;0;5;4;4;0;8;17;0
1900;126685.55;0;54;52.5060099803116;13.3733643200535;37.8831733474508;39.5999984741211;61;0.734267592430115;0.924611985683441;0.460064440965652;4095;2;0;5;4;4;0;8;17;0
1900;126685.6;0;54;52.5060127745177;13.3733658563762;37.8866886813194;39.5999984741211;61;0.734267592430115;0.924611926078796;0.460064440965652;4095;2;0;5;4;4;0;8;17;0
1900;126685.65;0;54;52.5060155633767;13.3733673879565;37.8898246446624;39.5999984741211;61;0.73426765203476;0.924611926078796;0.46006441116333;4095;2;0;5;4;4;0;8;17;0
1900;126685.7;0;54;52.5060183265992;13.3733689183182;37.8916885675862;39.5999984741211;61;0.73426765203476;0.924611926078796;0.46006441116333;4095;2;0;5;4;4;0;8;17;0
1900;126685.75;0;54;52.5060210776313;13.373370455407;37.8924528434873;39.5999984741211;61;0.73426765203476;0.924611926078796;0.460064381361008;4095;2;0;5;4;4;0;8;17;0
1900;126685.8;0;54;52.5060238256301;13.3733719625899;37.8932872656733;39.5999984741211;61;0.73426765203476;0.924611926078796;0.460064381361008;4095;2;0;5;4;4;0;8;17;0
1900;126685.85;0;54;52.5060265683205;13.3733734738364;37.8948849402368;39.5999984741211;61;0.734267711639404;0.924611926078796;0.460064351558685;4095;2;0;5;4;4;0;8;17;0
1900;126685.9;0;54;52.5060293071804;13.3733749791706;37.8972834572196;39.5999984741211;61;0.734267711639404;0.924611926078796;0.460064351558685;4095;2;0;5;4;4;0;8;17;0
1900;126685.95;0;54;52.5060320368422;13.3733764767787;37.899989948608;39.5999984741211;61;0.734267711639404;0.924611926078796;0.460064321756363;4095;2;0;5;4;4;0;8;17;0
1900;126686;0;54;52.5060347560723;13.3733779677855;37.9023884218186;39.5999984741211;61;0.734267711639404;0.924611926078796;0.460064321756363;4095;2;0;5;4;4;0;8;17;0
1900;126686.05;0;54;52.5060379776641;13.3733798165101;37.9071629000828;39.5999984741211;61;0.753580212593079;0.972468554973602;0.480116724967957;4095;2;0;5;4;4;0;8;17;0
1900;126686.1;0;54;52.5060406736072;13.3733813153166;37.909928008914;39.5999984741211;61;0.753580272197723;0.972468554973602;0.480116695165634;4095;2;0;5;4;4;0;8;17;0
1900;126686.15;0;54;52.506043362109;13.3733828138365;37.9125656494871;39.5999984741211;61;0.753580272197723;0.972468495368958;0.480116695165634;4095;2;0;5;4;4;0;8;17;0
1900;126686.2;0;54;52.5060460379982;13.373384300305;37.9147684630007;39.5999984741211;61;0.753580272197723;0.972468495368958;0.480116665363312;4095;2;0;5;4;4;0;8;17;0
1900;126686.25;0;54;52.5060487070272;13.3733857694735;37.9164745397866;39.5999984741211;61;0.753580272197723;0.972468495368958;0.480116665363312;4095;2;0;5;4;4;0;8;17;0
1900;126686.3;0;54;52.5060513646316;13.3733872431223;37.9184707431123;39.5999984741211;61;0.753580331802368;0.972468495368958;0.480116635560989;4095;2;0;5;4;4;0;8;17;0
1900;126686.35;0;54;52.5060540117138;13.3733887155425;37.9208706943318;39.5999984741211;61;0.753580331802368;0.972468495368958;0.480116635560989;4095;2;0;5;4;4;0;8;17;0
1900;126686.4;0;54;52.5060566468363;13.3733901692674;37.9234024779871;39.5999984741211;61;0.753580331802368;0.972468495368958;0.480116605758667;4095;2;0;5;4;4;0;8;17;0
1900;126686.45;0;54;52.5060592680472;13.3733916094854;37.9259658474475;39.5999984741211;61;0.753580331802368;0.972468495368958;0.480116605758667;4095;2;0;5;4;4;0;8;17;0
1900;126686.5;0;54;52.5060618712237;13.3733930454353;37.9286508262157;39.5999984741211;61;0.753580391407013;0.972468495368958;0.480116575956345;4095;2;0;5;4;4;0;8;17;0
1900;126686.55;0;54;52.5060644529251;13.3733944773019;37.9307111268863;39.5999984741211;61;0.753580391407013;0.972468495368958;0.480116575956345;4095;2;0;5;4;4;0;8;17;0
1900;126686.6;0;54;52.5060670111881;13.3733958964495;37.9327863650396;39.5999984741211;61;0.753580391407013;0.972468495368958;0.480116575956345;4095;2;0;5;4;4;0;8;17;0
1900;126686.65;0;54;52.506069556192;13.3733972987911;37.9345304137096;39.5999984741211;61;0.753580391407013;0.972468495368958;0.480116546154022;4095;2;0;5;4;4;0;8;17;0
1900;126686.7;0;54;52.5060720863818;13.3733986901006;37.9366915617138;39.5999984741211;61;0.753580451011658;0.972468495368958;0.480116546154022;4095;2;0;5;4;4;0;8;17;0
1900;126686.75;0;54;52.5060746013495;13.3734000853178;37.938698168844;39.5999984741211;61;0.753580451011658;0.972468495368958;0.4801165163517;4095;2;0;5;4;4;0;8;17;0
1900;126686.8;0;54;52.5060771033516;13.3734014567429;37.9409818155691;39.5999984741211;61;0.753580451011658;0.972468435764313;0.4801165163517;4095;2;0;5;4;4;0;8;17;0
1900;126686.85;0;54;52.5060795972155;13.3734028142671;37.9440352888778;39.5999984741211;61;0.753580451011658;0.972468435764313;0.480116486549377;4095;2;0;5;4;4;0;8;17;0
1900;126686.9;0;54;52.5060820731334;13.3734041621322;37.9475757433102;39.5999984741211;61;0.753580510616302;0.972468435764313;0.480116486549377;4095;2;0;5;4;4;0;8;17;0
1900;126686.95;0;54;52.5060845363058;13.3734055082593;37.9511630404741;39.5999984741211;61;0.753580510616302;0.972468435764313;0.480116456747055;4095;2;0;5;4;4;0;8;17;0
1900;126687;0;54;52.5060869768771;13.373406856362;37.9556866316125;39.5999984741211;61;0.753580510616302;0.972468435764313;0.480116456747055;4095;2;0;5;4;4;0;8;17;0
1900;126687.05;0;54;52.5060893954959;13.3734082197189;37.9604959189892;39.5999984741211;61;0.785151124000549;1.0234899520874;0.500663995742798;4095;2;0;5;4;4;0;8;17;0
1900;126687.1;0;54;52.506091796468;13.3734095607556;37.964768813923;39.5999984741211;61;0.785151124000549;1.0234899520874;0.500663995742798;4095;2;0;5;4;4;0;8;17;0
1900;126687.15;0;54;52.5060941852574;13.3734109005427;37.9690667837858;39.5999984741211;61;0.785151183605194;1.0234899520874;0.500663995742798;4095;2;0;5;4;4;0;8;17;0
1900;126687.2;0;54;52.5060965534843;13.3734122184784;37.9717499082908;39.5999984741211;61;0.785151183605194;1.0234899520874;0.500663995742798;4095;2;0;5;4;4;0;8;17;0
1900;126687.25;0;54;52.5060989042128;13.3734135239204;37.9744134908542;39.5999984741211;61;0.785151183605194;1.0234899520874;0.500663995742798;4095;2;0;5;4;4;0;8;17;0
1900;126687.3;0;54;52.5061012406778;13.3734148090863;37.9765162877738;39.5999984741211;61;0.785151183605194;1.0234899520874;0.500663936138153;4095;2;0;5;4;4;0;8;17;0
1900;126687.35;0;54;52.5061035590368;13.3734161054124;37.9783640438691;39.5999984741211;61;0.785151243209839;1.0234899520874;0.500663936138153;4095;2;0;5;4;4;0;8;17;0
1900;126687.4;0;54;52.5061058592053;13.3734173905571;37.9794560326263;39.5999984741211;61;0.785151243209839;1.0234899520874;0.500663936138153;4095;2;0;5;4;4;0;8;17;0
1900;126687.45;0;54;52.5061081402385;13.3734186713329;37.9809643393382;39.5999984741211;61;0.785151243209839;1.0234899520874;0.500663936138153;4095;2;0;5;4;4;0;8;17;0
1900;126687.5;0;54;52.5061104090596;13.3734199532386;37.9828878259286;39.5999984741211;61;0.785151243209839;1.0234899520874;0.500663876533508;4095;2;0;5;4;4;0;8;17;0
1900;126687.55;0;54;52.5061126577685;13.3734212240682;37.9851014260203;39.5999984741211;61;0.785151302814484;1.0234899520874;0.500663876533508;4095;2;0;5;4;4;0;8;17;0
1900;126687.6;0;54;52.5061148828912;13.3734224855733;37.9873990695924;39.5999984741211;61;0.785151302814484;1.0234899520874;0.500663876533508;4095;2;0;5;4;4;0;8;17;0
1900;126687.65;0;54;52.5061170881605;13.3734237237864;37.9892494352534;39.5999984741211;61;0.785151302814484;1.0234899520874;0.500663876533508;4095;2;0;5;4;4;0;8;17;0
1900;126687.7;0;54;52.5061192674772;13.3734249510706;37.9913205122575;39.5999984741211;61;0.785151302814484;1.0234899520874;0.500663876533508;4095;2;0;5;4;4;0;8;17;0
1900;126687.75;0;54;52.5061214244882;13.3734261628778;37.9925078107044;39.5999984741211;61;0.785151302814484;1.02348983287811;0.500663816928864;4095;2;0;5;4;4;0;8;17;0
1900;126687.8;0;54;52.5061235615588;13.3734273669596;37.9936838550493;39.5999984741211;61;0.785151362419128;1.02348983287811;0.500663816928864;4095;2;0;5;4;4;0;8;17;0
1900;126687.85;0;54;52.5061256780495;13.3734285547295;37.9949425598606;39.5999984741211;61;0.785151362419128;1.02348983287811;0.500663816928864;4095;2;0;5;4;4;0;8;17;0
1900;126687.9;0;54;52.5061277739422;13.3734297396857;37.9964868798852;39.5999984741211;61;0.785151362419128;1.02348983287811;0.500663816928864;4095;2;0;5;4;4;0;8;17;0
1900;126687.95;0;54;52.5061298474793;13.3734309106329;37.9980871770531;39.5999984741211;61;0.785151362419128;1.02348983287811;0.500663816928864;4095;2;0;5;4;4;0;8;17;0
1900;126688;0;54;52.5061319016118;13.373432078249;37.9992687189952;39.5999984741211;61;0.785151362419128;1.02348983287811;0.500663757324219;4095;2;0;5;4;4;0;8;17;0
1900;126688.05;0;54;52.5061339320772;13.3734332344653;38.0004387302324;39.5999984741211;61;0.822362780570984;1.07677853107452;0.521678388118744;4095;2;0;2;2;2;0;8;17;0
1900;126688.1;0;54;52.5061359460334;13.3734343868003;38.0016812095419;39.5999984741211;61;0.822362780570984;1.07677853107452;0.521678388118744;4095;2;0;2;2;2;0;8;17;0
1900;126688.15;0;54;52.5061379437465;13.3734355270315;38.0035644276068;39.5999984741211;61;0.822362780570984;1.07677853107452;0.521678388118744;4095;2;0;2;2;2;0;8;17;0
1900;126688.2;0;54;52.5061399259602;13.3734366570814;38.005936161615;39.5999984741211;61;0.822362780570984;1.07677853107452;0.521678388118744;4095;2;0;2;2;2;0;8;17;0
1900;126688.25;0;54;52.5061418960022;13.3734377793374;38.008393892087;39.5999984741211;61;0.822362780570984;1.07677853107452;0.521678388118744;4095;2;0;2;2;2;0;8;17;0
1900;126688.3;0;54;52.506143844284;13.373438892512;38.0114510580897;39.5999984741211;61;0.822362840175629;1.07677853107452;0.521678328514099;4095;2;0;2;2;2;0;8;17;0
1900;126688.35;0;54;52.5061457764813;13.3734399937036;38.0139693031088;39.5999984741211;61;0.822362840175629;1.07677853107452;0.521678328514099;4095;2;0;2;2;2;0;8;17;0
1900;126688.4;0;54;52.5061476895453;13.3734410741272;38.0167567571625;39.5999984741211;61;0.822362840175629;1.07677853107452;0.521678328514099;4095;2;0;2;2;2;0;8;17;0
1900;126688.45;0;54;52.5061495891722;13.3734421512167;38.0201550228521;39.5999984741211;61;0.822362840175629;1.07677853107452;0.521678328514099;4095;2;0;2;2;2;0;8;17;0
1900;126688.5;0;54;52.5061514730726;13.373443226263;38.0233813198283;39.5999984741211;61;0.822362840175629;1.07677853107452;0.521678328514099;4095;2;0;2;2;2;0;8;17;0
1900;126688.55;0;54;52.5061533398054;13.373444294653;38.026670304127;39.5999984741211;61;0.822362899780273;1.07677853107452;0.521678268909454;4095;2;0;2;2;2;0;8;17;0
1900;126688.6;0;54;52.5061551915555;13.3734453501877;38.0296940766275;39.5999984741211;61;0.822362899780273;1.07677853107452;0.521678268909454;4095;2;0;2;2;2;0;8;17;0
1900;126688.65;0;54;52.5061570254047;13.3734464094807;38.0327326068655;39.5999984741211;61;0.822362899780273;1.07677853107452;0.521678268909454;4095;2;0;2;2;2;0;8;17;0
1900;126688.7;0;54;52.5061588398443;13.3734474625844;38.0358374342322;39.5999984741211;61;0.822362899780273;1.07677853107452;0.521678268909454;4095;2;0;2;2;2;0;8;17;0
1900;126688.75;0;54;52.5061606440517;13.3734485043179;38.0391148561612;39.5999984741211;61;0.822362899780273;1.07677853107452;0.521678268909454;4095;2;0;2;2;2;0;8;17;0
1900;126688.8;0;54;52.5061624342231;13.3734495425049;38.0418695760891;39.5999984741211;61;0.822362959384918;1.07677853107452;0.521678268909454;4095;2;0;2;2;2;0;8;17;0
1900;126688.85;0;54;52.5061642119387;13.3734505811087;38.0444770185277;39.5999984741211;61;0.822362959384918;1.07677853107452;0.52167820930481;4095;2;0;2;2;2;0;8;17;0
1900;126688.9;0;54;52.5061659798969;13.3734516205953;38.0475286943838;39.5999984741211;61;0.822362959384918;1.07677853107452;0.52167820930481;4095;2;0;2;2;2;0;8;17;0
1900;126688.95;0;54;52.5061677335532;13.3734526584781;38.0507406815887;39.5999984741211;61;0.822362959384918;1.07677853107452;0.52167820930481;4095;2;0;2;2;2;0;8;17;0
1900;126689;0;54;52.5061694802099;13.3734536841961;38.0537838898599;39.5999984741211;61;0.822362959384918;1.07677853107452;0.52167820930481;4095;2;0;2;2;2;0;8;17;0
1900;126689.05;0;19;52.5061712102356;13.3734547381547;38.0563659211621;39.5999984741211;61;0.860937237739563;1.13177275657654;0.543139576911926;4095;2;0;3;2;2;0;8;17;0
1900;126689.1;0;19;52.5061729263217;13.3734557685138;38.0588230062276;39.5999984741211;61;0.860937237739563;1.13177275657654;0.543139576911926;4095;2;0;3;2;2;0;8;17;0
1900;126689.15;0;19;52.5061746314583;13.3734567974295;38.0613129204139;39.5999984741211;61;0.860937237739563;1.13177275657654;0.543139576911926;4095;2;0;3;2;2;0;8;17;0
1900;126689.2;0;19;52.5061763233556;13.3734578271076;38.0637620314956;39.5999984741211;61;0.860937237739563;1.13177275657654;0.543139576911926;4095;2;0;3;2;2;0;8;17;0
1900;126689.25;0;19;52.5061780019784;13.3734588624528;38.0660313917324;39.5999984741211;61;0.860937297344208;1.13177275657654;0.543139576911926;4095;2;0;3;2;2;0;8;17;0
1900;126689.3;0;19;52.5061796649554;13.3734599032498;38.0686070863158;39.5999984741211;61;0.860937297344208;1.13177275657654;0.543139517307281;4095;2;0;3;2;2;0;8;17;0
1900;126689.35;0;19;52.5061813117093;13.3734609370176;38.0713757229969;39.5999984741211;61;0.860937297344208;1.13177275657654;0.543139517307281;4095;2;0;3;2;2;0;8;17;0
1900;126689.4;0;19;52.5061829447619;13.3734619508251;38.0735386097804;39.5999984741211;61;0.860937297344208;1.13177263736725;0.543139517307281;4095;2;0;3;2;2;0;8;17;0
1900;126689.45;0;19;52.5061845571405;13.3734629430008;38.075005505234;39.5999984741211;61;0.860937297344208;1.13177263736725;0.543139517307281;4095;2;0;3;2;2;0;8;17;0
1900;126689.5;0;19;52.5061861582567;13.3734639164151;38.0756641961634;39.5999984741211;61;0.860937356948853;1.13177263736725;0.543139517307281;4095;2;0;3;2;2;0;8;17;0
1900;126689.55;0;19;52.5061877475824;13.3734648735387;38.0763399442658;39.5999984741211;61;0.860937356948853;1.13177263736725;0.543139517307281;4095;2;0;3;2;2;0;8;17;0
1900;126689.6;0;19;52.5061893254081;13.3734658315326;38.0769338225946;39.5999984741211;61;0.860937356948853;1.13177263736725;0.543139457702637;4095;2;0;3;2;2;0;8;17;0
1900;126689.65;0;19;52.5061908948318;13.3734668039213;38.0772596038878;39.5999984741211;61;0.860937356948853;1.13177263736725;0.543139457702637;4095;2;0;3;2;2;0;8;17;0
1900;126689.7;0;19;52.5061924511762;13.3734678082761;38.0773968948051;39.5999984741211;61;0.860937356948853;1.13177263736725;0.543139457702637;4095;2;0;3;2;2;0;8;17;0
1900;126689.75;0;19;52.5061940055416;13.3734688204087;38.0770322894678;39.5999984741211;61;0.860937416553497;1.13177263736725;0.543139457702637;4095;2;0;3;2;2;0;8;17;0
1900;126689.8;0;19;52.5061955583963;13.3734698304429;38.0765090519562;39.5999984741211;61;0.860937416553497;1.13177263736725;0.543139457702637;4095;2;0;3;2;2;0;8;17;0
1900;126689.85;0;19;52.5061971108795;13.3734708570724;38.0753856012598;39.5999984741211;61;0.860937416553497;1.13177263736725;0.543139457702637;4095;2;0;3;2;2;0;8;17;0
1900;126689.9;0;19;52.5061986671422;13.3734718738435;38.0739997578785;39.5999984741211;61;0.860937416553497;1.13177263736725;0.543139457702637;4095;2;0;3;2;2;0;8;17;0
1900;126689.95;0;19;52.5062002243869;13.3734728736722;38.0721313850954;39.5999984741211;61;0.860937416553497;1.13177263736725;0.543139398097992;4095;2;0;3;2;2;0;8;17;0
1900;126690;0;19;52.5062017838645;13.3734738674982;38.0698669478297;39.5999984741211;61;0.860937416553497;1.13177263736725;0.543139398097992;4095;2;0;3;2;2;0;8;17;0
1900;126690.05;0;19;52.5062033355954;13.3734748670864;38.0678455289453;39.5999984741211;61;0.900931894779205;1.1885153055191;0.565059900283813;0;0;0;4;4;4;0;2;17;16
1900;126690.1;0;19;52.5062048897405;13.3734758615909;38.066422986798;39.5999984741211;61;0.900931894779205;1.1885153055191;0.565059900283813;0;0;0;4;4;4;0;2;17;16
1900;126690.15;0;19;52.5062064407949;13.3734768452952;38.0658993311226;39.5999984741211;61;0.900931894779205;1.1885153055191;0.565059900283813;0;0;0;4;4;4;0;2;17;16
1900;126690.2;0;19;52.5062079896563;13.3734778129244;38.0657708719373;39.5999984741211;61;0.900931894779205;1.1885153055191;0.565059900283813;0;0;0;4;4;4;0;2;17;16
1900;126690.25;0;19;52.506209540651;13.3734787615175;38.0652471194044;39.5999984741211;61;0.90093195438385;1.1885153055191;0.565059900283813;0;0;0;4;4;4;0;2;17;16
1900;126690.3;0;19;52.5062110885833;13.3734796825671;38.0643408196047;39.5999984741211;61;0.90093195438385;1.1885153055191;0.565059840679169;0;0;0;4;4;4;0;2;17;16
1900;126690.35;0;19;52.506212628059;13.3734806097126;38.0624545328319;39.5999984741211;61;0.90093195438385;1.1885153055191;0.565059840679169;0;0;0;4;4;4;0;2;17;16
1900;126690.4;0;19;52.5062141516056;13.373481550013;38.0592805603519;39.5999984741211;61;0.90093195438385;1.1885153055191;0.565059840679169;0;0;0;4;4;4;0;2;17;16
1900;126690.45;0;19;52.5062156732899;13.3734824524671;38.0551377367228;39.5999984741211;61;0.90093195438385;1.1885153055191;0.565059840679169;0;0;0;4;4;4;0;2;17;16
1900;126690.5;0;19;52.5062171998377;13.3734833282063;38.050938937813;39.5999984741211;61;0.900932013988495;1.1885153055191;0.565059840679169;0;0;0;4;4;4;0;2;17;16
1900;126690.55;0;19;52.5062187248901;13.3734841916416;38.0457184948027;39.5999984741211;61;0.900932013988495;1.1885153055191;0.565059840679169;0;0;0;4;4;4;0;2;17;16
1900;126690.6;0;19;52.5062202538894;13.3734850524918;38.0392319057137;39.5999984741211;61;0.900932013988495;1.1885153055191;0.565059781074524;0;0;0;4;4;4;0;2;17;16
1900;126690.65;0;19;52.5062217910662;13.3734858941052;38.0327885402367;39.5999984741211;61;0.900932013988495;1.1885153055191;0.565059781074524;0;0;0;4;4;4;0;2;17;16
1900;126690.7;0;19;52.5062233411883;13.3734867215735;38.0265955114737;39.5999984741211;61;0.900932013988495;1.1885153055191;0.565059781074524;0;0;0;4;4;4;0;2;17;16
1900;126690.75;0;19;52.5062248984173;13.3734875551125;38.0207253042609;39.5999984741211;61;0.900932013988495;1.1885153055191;0.565059781074524;0;0;0;4;4;4;0;2;17;16
